source_key,title,subtitle,authors,author_count,isbn,publication_year,publisher,genres,duplicate_like_count,decision,reason,dominant_authors,dominant_author_counts
/books/OL12606730M,"Les Tuniques bleues, tome 13",Les bleus dans la gadoue,Raoul Cauvin | Willy Lambil,2,9782800108704,1986,Dupuis,,0,,,Raoul Cauvin | Willy Lambil,Raoul Cauvin=15 | Willy Lambil=10
/books/OL12606732M,"Les tuniques bleues, tome 16",Bronco Benny,Raoul Cauvin | Willy Lambil,2,9782800108735,1986,Dupuis,,0,,,Raoul Cauvin | Willy Lambil,Raoul Cauvin=15 | Willy Lambil=10
/books/OL8940394M,"Les tuniques bleues, tome 20",Black face,Raoul Cauvin | Willy Lambil,2,9782800108773,1986,Dupuis,,0,,,Raoul Cauvin | Willy Lambil,Raoul Cauvin=15 | Willy Lambil=10
/books/OL8940470M,"Les tuniques bleues, tome 33",Grumbler et fils,Raoul Cauvin | Willy Lambil,2,9782800119229,1992,Dupuis,,0,,,Raoul Cauvin | Willy Lambil,Raoul Cauvin=15 | Willy Lambil=10
/books/OL12607176M,"Les Tuniques bleues, tome 42",Qui veut la peau du Général ?,Raoul Cauvin | Willy Lambil,2,9782800127750,1999,Dupuis,,0,,,Raoul Cauvin | Willy Lambil,Raoul Cauvin=15 | Willy Lambil=10
/books/OL12607320M,"Les Tuniques Bleues, Tome 45",Émeutes à New-York,Raoul Cauvin | Willy Lambil,2,9782800131801,2002,Dupuis,,0,,,Raoul Cauvin | Willy Lambil,Raoul Cauvin=15 | Willy Lambil=10
/books/OL12606724M,"Les Tuniques bleues, tome 6",La Prison de robertsonville,Raoul Cauvin | Willy Lambil,2,9782800108636,1986,Dupuis,,0,,,Raoul Cauvin | Willy Lambil,Raoul Cauvin=15 | Willy Lambil=10
/books/OL24658251M,Puppet Blues,,Raoul Cauvin | Willy Lambil,2,9782800135564,2004,Dupuis,,0,,,Raoul Cauvin | Willy Lambil,Raoul Cauvin=15 | Willy Lambil=10
/books/OL6017179M,"Candide, and other stories",,Voltaire,1,,1966,Oxford U. P.,Fiction,0,,,Voltaire,Voltaire=15
/books/OL37862101M,"Candide, ou L'optimisme",,Voltaire,1,,1763,Aux Delices,Fiction | Histoire | Philosophie | Politique,0,,,Voltaire,Voltaire=15
/books/OL17363989M,Ingenu.,,Voltaire,1,9780631005902,1960,Blackwell,,0,,,Voltaire,Voltaire=15
/books/OL21757146M,L' ingénu,texte intégral,Voltaire,1,9782038715545,1994,Larousse,Fiction | Politique,0,,,Voltaire,Voltaire=15
/books/OL22884545M,La philosophie de l'histoire,,Voltaire,1,,1765,Aux dépens de l'auteur,Histoire | Philosophie,0,,,Voltaire,Voltaire=15
