source_key,language,quality_bucket,quality_score,preservation_reason,original_title,original_authors,original_isbn,original_publication_year,original_publisher,rescue_state,candidate_count,error
/books/OL18507615M,NL,STRONG,7,EDITORIAL_CORE,De participatiepedagogiek van John Dewey,Joop Berding,9789066951518,1999,"DSWO Press, Universiteit Leiden",NO_MATCHING_EDITION,0,
/books/OL18668503M,NL,PROMISING,5,EDITORIAL_CORE,Ontspoorde kunst,Adriaan Vandewalle,9789061830108,1975,Acco,NO_MATCHING_EDITION,0,
/books/OL18706580M,NL,PROMISING,5,EDITORIAL_CORE,Landscape linoleum,Jessica Stockholder,9789076222035,1998,Openluchtmuseum voor Beeldhouwkunst Middleheim,NO_MATCHING_EDITION,0,
/books/OL18711242M,NL,PROMISING,5,EDITORIAL_CORE,Dirk Hannema,Mireille Mosler,9789069181554,1995,Museum Boymans-van Beuningen,NO_MATCHING_EDITION,0,
/books/OL18765702M,NL,PROMISING,5,EDITORIAL_CORE,Alternatieve wetenschap,Sef Kicken,9789028900974,1975,Nederlandsche Boekhandel,NO_MATCHING_EDITION,0,
/books/OL18786579M,NL,PROMISING,5,EDITORIAL_CORE,De wijsbegeerte van de 20e eeuw,B. Delfgaauw,9789029306027,1984,Wereldvenster,NO_MATCHING_EDITION,0,
/books/OL18786632M,NL,PROMISING,5,EDITORIAL_CORE,Lokale macht en netwerken,A. J. A. Felling,9789014022505,1974,Samsom,NO_MATCHING_EDITION,0,
/books/OL18800797M,NL,PROMISING,5,EDITORIAL_CORE,Scherzo capriccioso,Josef Škvorecký,9789026309380,1990,Ambo,NO_MATCHING_EDITION,0,
/books/OL18880383M,NL,PROMISING,5,EDITORIAL_CORE,Naar een pedagogische wetenschap,N.L Dodde,9789023807087,1974,"Spruyt, Van Mantgem & De Does",NO_MATCHING_EDITION,0,
/books/OL18932607M,NL,PROMISING,5,EDITORIAL_CORE,Into video art,Rob Perrée,9789071641022,1988,"COM Rumore, distribution: Idea Books",NO_VALID_PHYSICAL_COVER,1,
/books/OL19030989M,NL,PROMISING,5,EDITORIAL_CORE,Rondom kerst,Wilhelmina C. M. Wüstefeld,9789071240126,1990,Stichting Het Catharijnconvent,NO_MATCHING_EDITION,0,
/books/OL19083237M,NL,PROMISING,5,EDITORIAL_CORE,Cont(r)aminaties,Paul Cortois,9789042911123,2001,Peeters,NO_MATCHING_EDITION,0,
/books/OL19102749M,NL,PROMISING,5,EDITORIAL_CORE,De Wereld van Van Gogh = Le Monde de Van Gogh = The world of Van Gogh,Erik Andriesse,9789035109049,1990,Uitgeverij Bert Bakker,NO_MATCHING_EDITION,0,
/books/OL19173788M,NL,PROMISING,5,EDITORIAL_CORE,Revolutie van rechts en intellectuelen in Vlaanderen tijdens het interbellum,Olivier Boehme,9789033443848,1999,Acco,NO_MATCHING_EDITION,0,
/books/OL19205949M,NL,PROMISING,5,EDITORIAL_CORE,Op het scherp van de rede,Hugo van den Enden,9789044114928,2003,Garant,NO_MATCHING_EDITION,0,
/books/OL19206842M,NL,PROMISING,5,EDITORIAL_CORE,Frans de Vitoria,Walter Ceuppens,9789064163609,1999,Dabar-Luyten,NO_MATCHING_EDITION,0,
/books/OL19229105M,NL,PROMISING,5,EDITORIAL_CORE,"""Naar 't heerlijk Griekenland, Verbeelding! voer mij heen""",Daniël Koster,9789072371775,1993,Styx,NO_MATCHING_EDITION,0,
/books/OL19324393M,NL,PROMISING,5,EDITORIAL_CORE,Willem van Genk,Ans van Berkum,9789040092510,1998,Waanders,NO_MATCHING_EDITION,0,
/books/OL19324742M,NL,PROMISING,5,EDITORIAL_CORE,Articles de Paris & Vliegen vangen,S. Carmiggelt,9789029509015,1998,De Arbeiderspers,NO_VALID_PHYSICAL_COVER,1,
/books/OL19324745M,NL,PROMISING,5,EDITORIAL_CORE,Vergeet het maar & Ping pong,S. Carmiggelt,9789029509022,1998,De Arbeiderspers,NO_VALID_PHYSICAL_COVER,1,
/books/OL19325038M,NL,PROMISING,5,EDITORIAL_CORE,Cura,Marijke Verhoeven,9789036195690,1998,Tilburg University Press,NO_MATCHING_EDITION,0,
/books/OL19325313M,NL,PROMISING,5,EDITORIAL_CORE,Zeppelins,Gerard de Vries,9789055151981,1999,Van Gennep,NO_MATCHING_EDITION,0,
/books/OL19427188M,NL,PROMISING,5,EDITORIAL_CORE,Gouden eiland in de Bandazee,Toos van Dijk,9789057890482,2000,"Onderzoekschool voor Aziatische, Afrikaanse en Amerindische Studies (CNWS), Universiteit Leiden",NO_MATCHING_EDITION,0,
/books/OL19427275M,NL,PROMISING,5,EDITORIAL_CORE,Macht en onmacht van Immanuel Kants natuurconcept,F. A. de Wit,9789051667691,1999,Eburon,NO_MATCHING_EDITION,0,
/books/OL19430744M,NL,PROMISING,5,EDITORIAL_CORE,David Hume,Maaike Engelen,9789055730780,2000,Damon,NO_MATCHING_EDITION,0,
/books/OL19516101M,NL,PROMISING,5,EDITORIAL_CORE,Pantheon der gouden eeuw,Ellinoor Bergvelt,9789040092947,1998,Waanders Uitgevers,NO_MATCHING_EDITION,0,
/books/OL19530985M,NL,PROMISING,5,EDITORIAL_CORE,Socrates op de speelplaats,Richard Anthone,9789033433894,1997,Acco,NO_MATCHING_EDITION,0,
/books/OL19580686M,NL,PROMISING,5,EDITORIAL_CORE,Tuig.,Els de Groen,9789066921627,1996,Elzenga,NO_MATCHING_EDITION,0,
/books/OL19593726M,NL,PROMISING,5,EDITORIAL_CORE,Hond & baas,Jori Zijlmans,9789077032176,2002,"De Nieuwe Haagsche, Haags Historisch Museum",NO_MATCHING_EDITION,0,
/books/OL19610932M,NL,PROMISING,5,EDITORIAL_CORE,Het waarmerk van de mens,Arie de Froe,9789029095297,1988,Meulenhoff,NO_MATCHING_EDITION,0,
/books/OL19773392M,NL,PROMISING,5,EDITORIAL_CORE,Palestina,Jacob Israël de Haan,9789043501798,2000,Kok,NO_MATCHING_EDITION,0,
/books/OL19773409M,NL,PROMISING,5,EDITORIAL_CORE,"Mozes, Plato, Jezus",Pieter van der Horst,9789053337820,2000,Prometheus,NO_MATCHING_EDITION,0,
/books/OL19773434M,NL,PROMISING,5,EDITORIAL_CORE,Volksvertegenwoordiging,Bert van Roermund,9789055730674,2000,Damon,NO_MATCHING_EDITION,0,
/books/OL19797876M,NL,PROMISING,5,EDITORIAL_CORE,Ethiek in beweging,Hilde Bax,9789023232971,1999,Van Gorcum,NO_MATCHING_EDITION,0,
/books/OL19834914M,NL,PROMISING,5,EDITORIAL_CORE,Politicide,Luuk van Middelaar,9789055152407,1999,Van Gennep,NO_MATCHING_EDITION,0,
/books/OL19883695M,NL,PROMISING,5,EDITORIAL_CORE,Overgangelijkheid,Chrisjan Bremmers,9789055731008,2000,Damon,NO_MATCHING_EDITION,0,
/books/OL19883703M,NL,PROMISING,5,EDITORIAL_CORE,Nietzsche als verteller,Elisabeth Maria J.T Weijers,9789039108109,2000,[Agora],NO_MATCHING_EDITION,0,
/books/OL19883705M,NL,PROMISING,5,EDITORIAL_CORE,Cartesiaans geloven,Pim Willemsen,9789055731060,2000,Damon,NO_MATCHING_EDITION,0,
/books/OL19897333M,NL,PROMISING,5,EDITORIAL_CORE,Nederlandse keramiek vanaf de jugendstil tot 2000,W. D. H. Spijker,9789090150185,2001,W.D.H. Spijker,NO_MATCHING_EDITION,0,
/books/OL19901673M,NL,PROMISING,5,EDITORIAL_CORE,Tussen kunst en publiek,Annemiek Ouwerkerk,9789059970021,2003,Primavera,NO_MATCHING_EDITION,0,
/books/OL20018947M,NL,PROMISING,5,EDITORIAL_CORE,Between earth and heaven,[name missing],9789020943504,2001,Lannoo,NO_MATCHING_EDITION,0,
/books/OL20134327M,NL,PROMISING,5,EDITORIAL_CORE,De Drentse tijd van Vincent van Gogh,Wout J. Dijk,9789075913187,2001,Uitgeverij Boon,NO_MATCHING_EDITION,0,
/books/OL20144044M,NL,PROMISING,5,EDITORIAL_CORE,Natura ex machina,Rommert Boonstra,9789080162273,1998,Stichting Aurora Borealis,NO_MATCHING_EDITION,0,
/books/OL20147784M,NL,PROMISING,5,EDITORIAL_CORE,Dionysus of de gekruisigde,Stijn Latré,9789028929739,2001,Peleckman,NO_MATCHING_EDITION,0,
/books/OL20188650M,NL,PROMISING,5,EDITORIAL_CORE,No rocks allowed,Haim Steinbach,9789073362222,1992,Witte de With center for contemporary art,NO_MATCHING_EDITION,0,
/books/OL20188669M,NL,PROMISING,5,EDITORIAL_CORE,Grenville Davey,James Roberts | Tim Marlow | Grenville Davey,9789073501041,1991,De Appel,NO_MATCHING_EDITION,0,
/books/OL20189135M,NL,PROMISING,5,EDITORIAL_CORE,De Oudheid in Fresco,Johannes Leenderd de Jong,9789090015255,1987,Rijksuniversiteit te Leiden,NO_MATCHING_EDITION,0,
/books/OL20262328M,NL,PROMISING,5,EDITORIAL_CORE,Duitse kunst in Nederland,Gregor Langfeld,9789040089985,2004,Waanders,NO_MATCHING_EDITION,0,
/books/OL20332594M,NL,PROMISING,5,EDITORIAL_CORE,Alice in zilverland,H. Scharmann,9789066250208,2000,Provinciaal Museum Sterckshof-Zilvercentrum,NO_MATCHING_EDITION,0,
/books/OL20338571M,NL,PROMISING,5,EDITORIAL_CORE,Bibliografie van Nederlands onderzoek naar middeleeuwse beeldende kunst en kunstnijverheid van 1997 tot en met 2001,Matthijs Ilsink,9789076530031,2002,Vereniging van Nederlandse Kunsthistorici,NO_MATCHING_EDITION,0,
/books/OL20405402M,NL,PROMISING,5,EDITORIAL_CORE,Tussen woeker en weldadigheid Leonardus Lessius,T. van Houdt | Leonardus Lessius,9789033426636,1992,Acco,NO_MATCHING_EDITION,0,
/books/OL20405513M,NL,PROMISING,5,EDITORIAL_CORE,Filosofische gedachten over Godsgeloof,René van Woudenberg,9789024269266,1993,Kok,NO_MATCHING_EDITION,0,
/books/OL20672221M,NL,PROMISING,5,EDITORIAL_CORE,Jacob Hessing (1874-1944),L.W Guldemond,9789055730858,2000,Damon,NO_MATCHING_EDITION,0,
/books/OL20672245M,NL,PROMISING,5,EDITORIAL_CORE,Hoe helder is Heidegger?,E.M Janssen Perio,9789051667660,2000,Eburon,NO_MATCHING_EDITION,0,
/books/OL20672363M,NL,PROMISING,5,EDITORIAL_CORE,Leven met ethiek,Jean-Pierre Wils,9789055731244,2000,Damon,NO_MATCHING_EDITION,0,
/books/OL20673141M,NL,PROMISING,5,EDITORIAL_CORE,Jacob Olie Jbz (1834-1905),Jacob Olie,9789072216991,2000,Focus Publishing,NO_MATCHING_EDITION,0,
/books/OL2072673M,NL,PROMISING,5,EDITORIAL_CORE,"Woodrow Wilson, professor of profeet",J. W. Schulte Nordholt,9780444856777,1987,Noord-Hollandsche uitg. mij.,NO_MATCHING_EDITION,0,
/books/OL2073150M,NL,PROMISING,5,EDITORIAL_CORE,Kunnen wij de aarde beheren?,Jan Tinbergen,9789024275823,1987,Kok Agora,NO_MATCHING_EDITION,0,
/books/OL20733420M,NL,PROMISING,5,EDITORIAL_CORE,Naughty by nature,Erik van Lieshout,9789056622688,2002,NAi Uitgevers,NO_MATCHING_EDITION,0,
/books/OL20763418M,NL,PROMISING,5,EDITORIAL_CORE,Oponthoud,Wilma Sütö,9789056623999,2004,NAi Uitgevers,NO_MATCHING_EDITION,0,
/books/OL2077456M,NL,PROMISING,5,EDITORIAL_CORE,Prometheus en het recht van opstand,Arthur Lehning,9789026307096,1987,Ambo,NO_MATCHING_EDITION,0,
/books/OL20793081M,NL,PROMISING,5,EDITORIAL_CORE,Werkboek voor muziek van nu,Bernard van Beurden,9789060201435,1974,De Toorts,NO_MATCHING_EDITION,0,
/books/OL20824310M,NL,PROMISING,5,EDITORIAL_CORE,Kant op zijn best,Stefaan Vandenberghe,9789069660691,1990,Uitgeverij Marc van de Wiele,NO_MATCHING_EDITION,0,
/books/OL20846932M,NL,PROMISING,5,EDITORIAL_CORE,Dit kind is van mij!.,Henry Denker,9789032505455,1995,UA,NO_MATCHING_EDITION,0,
/books/OL20885910M,NL,PROMISING,5,EDITORIAL_CORE,De blinde vlek in de filosofie,Aad Breed,9789039107812,1999,Agora,NO_MATCHING_EDITION,0,
/books/OL20886128M,NL,PROMISING,5,EDITORIAL_CORE,Het eigene en het andere,"Filosofiedag (21st 1999 Tilburg, Netherlands)",9789051667462,1999,Eburon,NO_MATCHING_EDITION,0,
/books/OL21015729M,NL,PROMISING,5,EDITORIAL_CORE,Geschiedenis tussen struktuur en evenement,Kees Bertels,9789021427478,1973,Wetenschappelijke Uitgeverij,NO_MATCHING_EDITION,0,
/books/OL21016160M,NL,STRONG,7,EDITORIAL_CORE,Waar liefde verdween.,Harold Robbins,9789022508756,1988,De Boekerij,NO_MATCHING_EDITION,0,
/books/OL21016383M,NL,PROMISING,5,EDITORIAL_CORE,Gilles en de nacht,Hugo Claus,9789023430728,1989,De Bezige Bij,NO_MATCHING_EDITION,0,
/books/OL21103645M,NL,PROMISING,5,EDITORIAL_CORE,"Met morele veld van de Moderne Devotie, weerspiegeld in de ""Gnotosolitos parvus"" van Arnold Gheyloven van Rotterdam, 1423",A.G Weiler,9789065509369,2006,Verloren,NO_MATCHING_EDITION,0,
/books/OL21108872M,NL,PROMISING,5,EDITORIAL_CORE,De tweede Gouden Eeuw,Bastiaan Willink,9789035119420,1998,B. Bakker,NO_MATCHING_EDITION,0,
/books/OL21125786M,NL,PROMISING,5,EDITORIAL_CORE,De gouden schemer van Venetië,Dulcia Meijers,9789061791546,1991,Gary Schwartz,NO_MATCHING_EDITION,0,
/books/OL21136229M,NL,PROMISING,5,EDITORIAL_CORE,Een miskend geneesheer,H.J Moeshart,9789067075619,2003,De Bataafsche Leeuw,NO_MATCHING_EDITION,0,
/books/OL21168515M,NL,PROMISING,5,EDITORIAL_CORE,Die Ursprunge christlicher Kunst,Frederik van der Meer,9783451194757,1982,Herder,NO_MATCHING_EDITION,0,
/books/OL21193054M,NL,PROMISING,5,EDITORIAL_CORE,Zilver voor Sir Anthony,Anne-Marie Claessens-Peré,9789053251317,1999,Snoeck-Ducaju,NO_MATCHING_EDITION,0,
/books/OL21272559M,NL,PROMISING,5,EDITORIAL_CORE,Stille waters,Ward Ruyslinck,9789022310724,1987,Manteau,NO_MATCHING_EDITION,0,
/books/OL21314037M,NL,PROMISING,5,EDITORIAL_CORE,Cultus et decor,Sible De Blaauw,9789070879808,1987,Eburon,NO_MATCHING_EDITION,0,
/books/OL21376236M,NL,STRONG,7,EDITORIAL_CORE,Dribbels eerste schooldag.,Eric Hill,9789035900202,1984,Uitgeverij Van Reemst,NO_MATCHING_EDITION,0,
/books/OL21376392M,NL,PROMISING,5,EDITORIAL_CORE,Johannes Itten,Johannes Itten,9789050060523,1991,The Museum,NO_MATCHING_EDITION,0,
/books/OL21377789M,NL,PROMISING,5,EDITORIAL_CORE,Wuiven naar gisteren,Karel Jonckheere,9789068011029,1987,de Prom,NO_MATCHING_EDITION,0,
/books/OL21436904M,NL,PROMISING,5,EDITORIAL_CORE,Culturen bestaan niet,Wim M. van Binsbergen,9789056773021,1999,"Erasmus Universiteit, Faculteit der Wijsbegeerte",NO_MATCHING_EDITION,0,
/books/OL21488570M,NL,PROMISING,5,EDITORIAL_CORE,Isaac Israels,Hans te Nijenhuis,9789073187436,2002,Pictures Publishers,NO_MATCHING_EDITION,0,
/books/OL21558447M,NL,PROMISING,5,EDITORIAL_CORE,De elite,Wilco Dekker,9789029078610,2006,Meulenhoff,NO_MATCHING_EDITION,0,
/books/OL21623720M,NL,PROMISING,5,EDITORIAL_CORE,Zeeuwen en de Westindische Compagnie (1621-1674),Doeke Roos,9789053270400,1992,Van Geyt Productions,NO_MATCHING_EDITION,0,
/books/OL21640155M,NL,PROMISING,5,EDITORIAL_CORE,"Land, water en bewoning",P. A. Henderikx,9789065506566,2001,Verloren,NO_MATCHING_EDITION,0,
/books/OL21640325M,NL,PROMISING,5,EDITORIAL_CORE,Rationaliteit en ethiek in de onderneming,Bert van de Ven,9789036197793,1998,Tilburg University Press,NO_MATCHING_EDITION,0,
/books/OL21640677M,NL,PROMISING,5,EDITORIAL_CORE,"Johannes Cornelis Stoffels, 1878-1952",Peter de Rijcke,9789040095832,2001,Drents Museum,NO_MATCHING_EDITION,0,
/books/OL21640788M,NL,PROMISING,5,EDITORIAL_CORE,Belgisch atelier,[name missing],9782804604813,2001,Renaissance du livre,NO_MATCHING_EDITION,0,
/books/OL21640797M,NL,PROMISING,5,EDITORIAL_CORE,Isaac Israels,Isaac Lazarus Israels,9789055941513,1999,Scriptum Art,NO_MATCHING_EDITION,0,
/books/OL21667640M,NL,PROMISING,5,EDITORIAL_CORE,Pluralisme en staatsrecht,L. Prakke,9789060012802,1974,Kluwer,NO_MATCHING_EDITION,0,
/books/OL21668223M,NL,PROMISING,5,EDITORIAL_CORE,Moderne kunst in België,Marc Eemans,9789029157377,1975,Heideland-Orbis,NO_MATCHING_EDITION,0,
/books/OL21676428M,NL,PROMISING,5,EDITORIAL_CORE,"Joseph Germain Dutalis, 1780-1852",Joseph Germain Dutalis,9789066250536,2004,Zilvermuseum Sterckshof Provincie Antwerpen,NO_MATCHING_EDITION,0,
/books/OL21727872M,NL,PROMISING,5,EDITORIAL_CORE,Wapenborden van het Zilvermuseum Sterckshof,Stefan Crick,9789066250765,2005,Zilvermuseum Sterckshof,NO_MATCHING_EDITION,0,
/books/OL21783070M,NL,PROMISING,5,EDITORIAL_CORE,Walter Leblanc,Walter Leblanc,9789071386114,1989,340 Atelier,NO_MATCHING_EDITION,0,
/books/OL21835149M,NL,PROMISING,5,EDITORIAL_CORE,Benin,Armand Duchâteau,9789050660778,1990,Gemeentekrediet,NO_MATCHING_EDITION,0,
/books/OL21842903M,NL,PROMISING,5,EDITORIAL_CORE,Definitie van het Christendom,Wim Klever,9789051667271,1999,Eburon,NO_MATCHING_EDITION,0,
/books/OL21850996M,NL,PROMISING,5,EDITORIAL_CORE,De filosofie van mensenrechten,P. B. Cliteur,9789069162669,1997,Ars Aequi Libri,NO_MATCHING_EDITION,0,
/books/OL21851446M,NL,PROMISING,5,EDITORIAL_CORE,Verdaagde rechten,Jantien W. J. van den Oord,9789038702797,1994,Gouda Quint,NO_MATCHING_EDITION,0,
/books/OL21852521M,NL,PROMISING,5,EDITORIAL_CORE,Decennium II,Jean-Michel Botquin,9789055444991,2004,Ludion,NO_MATCHING_EDITION,0,
/books/OL21934619M,NL,PROMISING,5,EDITORIAL_CORE,Statistiek voor de sociale wetenschappen,Bert Nijdam,9789014033358,1983,Samsom,NO_MATCHING_EDITION,0,
/books/OL21941384M,NL,PROMISING,5,EDITORIAL_CORE,O'CALLAGHAN SE WAATLEMOEN EN ANDER VERHALE.,Christiaan Louis Leipoldt,9780624014201,1980,TAFELBERG,NO_MATCHING_EDITION,0,
/books/OL21964996M,NL,PROMISING,5,EDITORIAL_CORE,Naar de sterren kijken,Jan Godderis,9789068319866,1997,Peeters,NO_MATCHING_EDITION,0,
/books/OL22048664M,NL,PROMISING,5,EDITORIAL_CORE,Nederland in de prentkunst,P. T. A. Swillens,9789061940623,1978,HES Publishers,NO_MATCHING_EDITION,0,
/books/OL22160326M,NL,PROMISING,5,EDITORIAL_CORE,"Livre plaisant, 1529",Sebastian Virdung,9789060272664,1973,Uitgeverij Frits Knuf B.V.,NO_MATCHING_EDITION,0,
/books/OL22229253M,NL,PROMISING,5,EDITORIAL_CORE,Vanden VII [i.e. zeven] sloten,Jan van Ruusbroec,9789020905588,1976,Lannoo,NO_MATCHING_EDITION,0,
/books/OL22245346M,NL,PROMISING,5,EDITORIAL_CORE,Kunstreisboek voor Nederland,"Netherlands (Kingdom, 1815- ). Rijkscommissie voor de Monumentenbeschrijving.",9789060911587,1969,Van Kampen,NO_MATCHING_EDITION,0,
/books/OL22290087M,NL,PROMISING,5,EDITORIAL_CORE,Hooitijd,André Demedts,9789026412165,1974,Orion,NO_MATCHING_EDITION,0,
/books/OL22297140M,NL,PROMISING,5,EDITORIAL_CORE,"Orange and Stuart, 1641-72",Pieter Geyl,9780297179429,1969,Weidenfeld and Nicolson,NO_MATCHING_EDITION,0,
/books/OL22381048M,NL,PROMISING,5,EDITORIAL_CORE,[Pseudogruppe =,ManfreDu Schu,9783854860075,1998,Triton,NO_MATCHING_EDITION,0,
/books/OL2241836M,NL,PROMISING,5,EDITORIAL_CORE,De wederzijdse verhouding van de voornaamste gedrags- en maatschappijwetenschappen,I. Gadourek,9780444856883,1988,Koninklijke Nederlandse Akademie van Wetenschappen,NO_MATCHING_EDITION,0,
/books/OL22457700M,NL,PROMISING,5,EDITORIAL_CORE,Data,Roelof Houwink,9780444000682,1972,Elsevier,NO_MATCHING_EDITION,0,
/books/OL22484151M,NL,PROMISING,5,EDITORIAL_CORE,Marc Ruygrok : waar is hier = where is here,Marc Ruygrok,9789056621414,2003,NAi Publishers,NO_MATCHING_EDITION,0,
/books/OL22489348M,NL,PROMISING,5,EDITORIAL_CORE,Lex Reitsma,Lex Reitsma | Paul Hefting | Klaus Bertisch,9789072007766,2001,BIS Publishers,NO_MATCHING_EDITION,0,
/books/OL22496258M,NL,PROMISING,5,EDITORIAL_CORE,De Hollandsche Spectator,Justus van Effen,9789075179156,1998,Astraea,NO_MATCHING_EDITION,0,
/books/OL22496281M,NL,PROMISING,5,EDITORIAL_CORE,"Hendrikus Colijn, 1869-1944",Herman Langeveld,9789050183994,1998,Balans,NO_MATCHING_EDITION,0,
/books/OL22497268M,NL,PROMISING,5,EDITORIAL_CORE,Vrolijke wetenschap,Nicolaas Helsloot,9789039107522,1999,Agora,NO_MATCHING_EDITION,0,
/books/OL22498976M,NL,PROMISING,5,EDITORIAL_CORE,Westerling's oorlog: Indonesië 1945-1950,J. A. de Moor,9789050184250,1999,Balans,NO_MATCHING_EDITION,0,
/books/OL22499832M,NL,PROMISING,5,EDITORIAL_CORE,Religie en metafoor,Walter Van Herck,9789042907652,1999,Peeters,NO_MATCHING_EDITION,0,
/books/OL22499995M,NL,PROMISING,5,EDITORIAL_CORE,Twee wetten,Jan Hendrik van den Berg,9789039107782,1999,Agora,NO_MATCHING_EDITION,0,
/books/OL22500589M,NL,PROMISING,5,EDITORIAL_CORE,Stad van formaat,Paul van de Laar,9789040094200,2000,Waanders,NO_MATCHING_EDITION,0,
/books/OL22508336M,NL,PROMISING,5,EDITORIAL_CORE,Bouwen aan detentie,Aaan Detentie Bouwen,9789064502811,1996,Uitgeverij 010,NO_MATCHING_EDITION,0,
/books/OL22524695M,NL,PROMISING,5,EDITORIAL_CORE,"Neem en eet, dit is je lichaam",Frank vande Veire,9789058751607,2005,SUN,NO_MATCHING_EDITION,0,
/books/OL22529588M,NL,PROMISING,5,EDITORIAL_CORE,Beelden in veelvoud,[name missing],9789074310840,2002,Primavera Pers,NO_MATCHING_EDITION,0,
/books/OL22531589M,NL,PROMISING,5,EDITORIAL_CORE,Het edele ambacht,Cornelis le Mair,9789062655939,2008,In de Knipscheer,NO_MATCHING_EDITION,0,
/books/OL22540653M,NL,PROMISING,5,EDITORIAL_CORE,Jean-Paul Sartre,Frans de Haan,9789059113442,2006,Aspekt,NO_MATCHING_EDITION,0,
/books/OL22544906M,NL,PROMISING,5,EDITORIAL_CORE,Vogels van formaat,Reinjan Mulder,9789046803257,2007,Teylers Museum,NO_MATCHING_EDITION,0,
/books/OL22556048M,NL,PROMISING,5,EDITORIAL_CORE,Handhaven onder de nieuwe orde,Frank van Riet,9789059941939,2008,Aprilis,NO_MATCHING_EDITION,0,
/books/OL22654874M,NL,PROMISING,5,EDITORIAL_CORE,Ficino en het voorstellingsvermogen,Maria Jacomina Eurydice van den Doel,9789080667730,2008,St. Hoofd-Hart-Handen,NO_MATCHING_EDITION,0,
/books/OL22656950M,NL,PROMISING,5,EDITORIAL_CORE,Extreem-rechts in Vlaanderen en Wallonië,Hilde Coffé,9789054667070,2005,Roularta Books,NO_MATCHING_EDITION,0,
/books/OL22674735M,NL,PROMISING,5,EDITORIAL_CORE,De gentleman-bandiet,Marije Plomp,9789085065456,2008,Boom,NO_MATCHING_EDITION,0,
/books/OL22688785M,NL,PROMISING,5,EDITORIAL_CORE,"Vrouwen in de vormgeving in Nederland, 1880-1940",Marjan Groot,9789064505218,2007,Uitgeverij 010,NO_MATCHING_EDITION,0,
/books/OL22689161M,NL,PROMISING,5,EDITORIAL_CORE,Hester Schroor,Hester Schroor,9789040084911,2008,Drents Museum,NO_MATCHING_EDITION,0,
/books/OL22694969M,NL,PROMISING,5,EDITORIAL_CORE,De menselijke maat,Salomon Bernard Kroonenberg,9789045014647,2006,Atlas,NO_MATCHING_EDITION,0,
/books/OL22699075M,NL,PROMISING,5,EDITORIAL_CORE,Synthetisch denken,David Baneke,9789087040345,2008,Verloren,NO_MATCHING_EDITION,0,
/books/OL22715878M,NL,PROMISING,5,EDITORIAL_CORE,Sam Durant,Sam Durant,9789075679144,2004,"SMAK, Stedelijk Museum voor Actuele Kunst",NO_MATCHING_EDITION,0,
/books/OL2273828M,NL,PROMISING,5,EDITORIAL_CORE,"Alfred Kubin, 1877-1959",Alfred Kubin,9782871630050,1987,Le Musée,NO_MATCHING_EDITION,0,
/books/OL22764310M,NL,PROMISING,5,EDITORIAL_CORE,"Art deco ceramics, made in Belgium",Charles Catteau,9789081024310,2006,Fondation Charles Catteau,NO_MATCHING_EDITION,0,
/books/OL2278145M,NL,PROMISING,5,EDITORIAL_CORE,De godin die wacht,Augusta de Wit,9789071380402,1989,Conserve,NO_MATCHING_EDITION,0,
/books/OL22852092M,NL,STRONG,7,EDITORIAL_CORE,Tijd van onbehagen,Ad Verbrugge,9789058751294,2004,SUN,NO_MATCHING_EDITION,0,
/books/OL2285932M,NL,PROMISING,5,EDITORIAL_CORE,In de speeltuin Nederland,Paul Kapteyn,9789029524995,1985,Arbeiderspers,NO_MATCHING_EDITION,0,
/books/OL23003047M,NL,PROMISING,5,EDITORIAL_CORE,Warmond and surroundings = Warmond en omgeving,Popco Bakkers,9781590052174,2008,Nazraeli Press,NO_MATCHING_EDITION,0,
/books/OL23011360M,NL,PROMISING,5,EDITORIAL_CORE,"George Hendrik Breitner, 1857-1923",Rieta Bergsma,9789068681000,1994,Thoth,NO_MATCHING_EDITION,0,
/books/OL23029693M,NL,PROMISING,5,EDITORIAL_CORE,Het Dreyse-incident,Pieter Aspe,9789060914229,1999,Manteau,NO_MATCHING_EDITION,0,
/books/OL23036429M,NL,PROMISING,5,EDITORIAL_CORE,Het verantwoorde engagement,Paul van Velthoven,9789059114920,2005,Aspekt,NO_MATCHING_EDITION,0,
/books/OL23047980M,NL,PROMISING,5,EDITORIAL_CORE,Kijken is een kunst,Fons Gieles,9789011832565,1980,Tjeenk Willink/Noorduijn,NO_MATCHING_EDITION,0,
/books/OL23119404M,NL,PROMISING,5,EDITORIAL_CORE,Zadelpijn en ander damesleed,Liza van Sambeek,9789044603521,2003,Prometheus,NO_MATCHING_EDITION,0,
/books/OL23167766M,NL,PROMISING,5,EDITORIAL_CORE,Kennis ontrafeld,Erik Weber,9789044117813,2005,Garant,NO_MATCHING_EDITION,0,
