source_key,language,quality_bucket,quality_score,preservation_reason,original_title,original_authors,original_isbn,original_publication_year,original_publisher,rescue_state,search_mode,candidate_work_key,candidate_work_title,candidate_authors,candidate_edition_key,candidate_edition_title,candidate_languages,title_score,author_score,edition_title_score,cover_id,cover_width,cover_height,cover_format,cover_local_path,cover_sha256
/books/OL12710631M,DE,PROMISING,5,EDITORIAL_CORE,Der Blick durch den Spiegel,Christa Hein,9783442443222,2000,Goldmann,RECOVERED,TITLE_AUTHOR,/works/OL10014865W,Der Blick Durch Den Spiegel,Christa Hein,/books/OL12710631M,Der Blick durch den Spiegel,ger,1.0000,1.0000,1.0000,15167009,313,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL12710631M__OL12710631M.jpeg,dc9ac4855e2886bd371afc50659512bd8de31f360c8e081103d8777e9600375f
/books/OL12735989M,DE,PROMISING,5,EDITORIAL_CORE,Kant- Handbuch. Leben und Werk.,Gerd Irrlitz,9783476012340,2002,Metzler,RECOVERED,TITLE_AUTHOR,/works/OL20704262W,Kant-Handbuch,Gerd Irrlitz,/books/OL28677970M,Kant Handbuch,ger,0.9600,1.0000,1.0000,10332091,348,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL12735989M__OL28677970M.jpeg,0bc7df94374206449921097542656e153b5227e58e2011338f0789814f074db4
/books/OL12737604M,DE,PROMISING,5,EDITORIAL_CORE,Einfache Formen.,Andre Jolles,9783484221154,1982,"Niemeyer, Tübingen",RECOVERED,TITLE_AUTHOR,/works/OL10338296W,Einfache Formen,André Jolles,/books/OL13542243M,Einfache Formen,ger,1.0000,1.0000,1.0000,5302280,128,204,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL12737604M__OL13542243M.jpeg,674cf80bfda25247e7112360b30b706bbc253e2916600f9ed513717ee8cf1e67
/books/OL12911215M,DE,PROMISING,5,EDITORIAL_CORE,Die Stellings.,Christa Kanitz,9783784428499,2002,Langen/Müller,RECOVERED,TITLE_AUTHOR,/works/OL26377337W,Die Stellings,Christa Kanitz,/books/OL35616292M,Die Stellings,ger,1.0000,1.0000,1.0000,12323403,307,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL12911215M__OL35616292M.jpeg,0c108aec2d8e7b4d996352cf285c582b16e9763454b78572fe64433b00d28d92
/books/OL12912149M,DE,STRONG,7,EDITORIAL_CORE,Pizzakrise,Antonia Michaelis,9783785541814,2003,Loewe,RECOVERED,TITLE_AUTHOR,/works/OL10123227W,Pizzakrise,Antonia Michaelis,/books/OL12912149M,Pizzakrise,ger,1.0000,1.0000,1.0000,12975433,325,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL12912149M__OL12912149M.jpeg,084f38ca3e8c514dee027a4a718d8d6d54bde9b3c357f3bbba3d5701dadc4348
/books/OL12971052M,DE,PROMISING,5,EDITORIAL_CORE,Tanz der Wasserläufer. Roman.,Tania Douglas,9783821809250,2003,Eichborn,RECOVERED,TITLE_AUTHOR,/works/OL24854601W,Tanz der Wasserläufer,Tania Douglas,/books/OL33035272M,Tanz der Wasserläufer,ger,0.9600,1.0000,1.0000,11725728,305,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL12971052M__OL33035272M.jpeg,1810c563d4dde8f3bfdf02b2de6ec554a8feb91b904f46712829cf2abc5c2d46
/books/OL15502715M,DE,PROMISING,5,EDITORIAL_CORE,Der westliche Universalismus,Sibylle Tönnies,9783531127262,1995,Westdeutscher Verlag,RECOVERED,TITLE_AUTHOR,/works/OL10029826W,Der westliche Universalismus (Arbeitstitel) . Die Denkwelt der Menschenrechte,Sibylle Tönnies,/books/OL12769845M,Der westliche Universalismus (Arbeitstitel) . Die Denkwelt der Menschenrechte,ger,0.9600,1.0000,0.9600,3226780,123,180,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL15502715M__OL12769845M.jpeg,a71d298eb97271628bc3af88363601cbd1b437cc5fbc861ff68bf286a990992f
/books/OL18519827M,DE,PROMISING,5,EDITORIAL_CORE,Römische Erinnerungsräume,Steffen Diefenbach,9783110191295,2007,Walter de Gruyter,RECOVERED,TITLE_AUTHOR,/works/OL10016453W,Romische Erinnerungsraume Heiligenmemoria Und Kollektive Identitaten Im Rom Des 3 Bis 5 Jahrhunderts N Chr (Millennium Studien/Millennium Studies),Steffen Diefenbach,/books/OL12664862M,Romische Erinnerungsraume Heiligenmemoria Und Kollektive Identitaten Im Rom Des 3 Bis 5 Jahrhunderts N Chr (Millennium Studien/Millennium Studies),ger,0.9600,1.0000,0.9600,3168155,356,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL18519827M__OL12664862M.jpeg,b64a5c861ff5acf748c4fab5324273875b48b09a926110b081a55a4b4caec940
/books/OL20894936M,DE,PROMISING,5,EDITORIAL_CORE,"Aufklärung, Sturm und Drang",Theo Herold,9783123474200,1983,E. Klett,RECOVERED,TITLE_AUTHOR,/works/OL15007502W,"Geschichte der deutschen Literatur, Bd.1, Aufklärung, Sturm und Drang",Theo Herold,/books/OL12665977M,"Geschichte der deutschen Literatur, Bd.1, Aufklärung, Sturm und Drang",ger,0.9600,1.0000,0.9600,13198673,307,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20894936M__OL12665977M.jpeg,9ea587a3a1ac1ae47b3934be0b931ab165123129c50b8b10d65ba789a6effc6f
/books/OL20903336M,DE,PROMISING,5,EDITORIAL_CORE,Die Moderne erfindet sich ihr Mittelalter,Jürgen Wolf,9783515086271,2004,Akademie der Wissenschaften und der Literatur,RECOVERED,TITLE_ONLY,/works/OL12831164W,"Colloquia Academica G, Geisteswissenschaften; 2004: Die Moderne erfindet sich ihr Mittelalter - oder wie aus der 'mittelalterlichen Erdkugel' eine 'neuzeitliche Erdscheibe' wurde",J urgen Wolf,/books/OL19625949M,"Colloquia Academica G, Geisteswissenschaften; 2004: Die Moderne erfindet sich ihr Mittelalter - oder wie aus der 'mittelalterlichen Erdkugel' eine 'neuzeitliche Erdscheibe' wurde",ger,0.9600,0.9565,0.9600,8393296,344,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL20903336M__OL19625949M.jpeg,6514a0180a7905312fecb3f47a37d651ec1d7b2080c703b6ad7a9df675f4e1ac
/books/OL21169667M,DE,PROMISING,5,EDITORIAL_CORE,Kultur macht Sinn,Jörn Rüsen,9783412296056,2006,Böhlau,RECOVERED,TITLE_AUTHOR,/works/OL12988975W,Kultur macht Sinn: Orientierung zwischen Gestern und Morgen,Jörn Rüsen,/books/OL20097314M,Kultur macht Sinn: Orientierung zwischen Gestern und Morgen,ger,0.9600,1.0000,0.9600,13178325,336,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21169667M__OL20097314M.jpeg,0ba484dd7769f3d31f6dab5d2bc488a59fb13dc4edb06d6483feda656479ea2e
/books/OL21829908M,DE,PROMISING,5,EDITORIAL_CORE,Deutsche Erzähler des 20 Jahrhunderts,Günther Fetzer (Herausgeber),9783453370173,1987,Heyne,RECOVERED,TITLE_ONLY,/works/OL28216554W,Deutsche Erzähler des 20. Jahrhunderts,Günther Fetzer,/books/OL38630406M,Deutsche Erzähler des 20. Jahrhunderts,ger,1.0000,0.9600,1.0000,12821269,309,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL21829908M__OL38630406M.jpeg,1c54e0358da50736aa43b318187c39fda85a38653f40a3c39f4cf2b41c55bf75
/books/OL22224117M,DE,PROMISING,5,EDITORIAL_CORE,Goethe erzahlt,Johann Wolfgang von Goethe,9783446187597,1996,Carl Hanser Verlag,RECOVERED,TITLE_AUTHOR,/works/OL14922175W,Goethe erzählt,Johann Wolfgang von Goethe,/books/OL12712545M,Goethe erzählt.,ger,1.0000,1.0000,1.0000,3199113,290,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22224117M__OL12712545M.jpeg,f092e7bc67731305ec9284e9e73587c3a380c8fe0dcdd15fe31e5b1dd1ec7e07
/books/OL22495170M,DE,PROMISING,5,EDITORIAL_CORE,Im Auge des Exils,Keith Holz,9783351025229,2001,Aufbau,RECOVERED,TITLE_AUTHOR,/works/OL19268483W,Im Auge des Exils: Josef Breitenbach und die freie deutsche Kultur in Paris,Keith Holz | Wolfgang Schopf,/books/OL12683658M,Im Auge des Exils.,ger,0.9600,1.0000,1.0000,3179353,439,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22495170M__OL12683658M.jpeg,9710b38aae0c12f879411687d4da0eac26c5fc4bf2aad6c47415e84957d1e487
/books/OL22589879M,DE,PROMISING,5,EDITORIAL_CORE,GmbH-Recht im Nationalsozialismus,Matthias Stupp,9783428108039,2002,Duncker & Humblot,RECOVERED,TITLE_AUTHOR,/works/OL10029154W,"GmbH-Recht im Nationalsozialismus. Anschauungen des Nationalsozialismus zur Haftungsbeschränkung, Juristischen Person, Kapitalgesellschaft und Treupfl ... setz. (Schriften zur Rechtsgeschichte",Matthias Stupp,/books/OL12704304M,"GmbH-Recht im Nationalsozialismus. Anschauungen des Nationalsozialismus zur Haftungsbeschränkung, Juristischen Person, Kapitalgesellschaft und Treupfl ... setz. (Schriften zur Rechtsgeschichte",ger,0.9600,1.0000,0.9600,3193638,264,420,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22589879M__OL12704304M.jpeg,2244c4e748c88f4793ee58f889bb4331f2000d683e67c77eaf16ad6c62ace0c7
/books/OL22717220M,DE,PROMISING,5,EDITORIAL_CORE,Eine Frage der Zeit?,Nina von Stebut,9783810032515,2003,Leske + Budrich,RECOVERED,TITLE_AUTHOR,/works/OL10146932W,Eine Frage der Zeit? Zur Integration von Frauen in die Wissenschaft,Nina von Stebut,/books/OL12964973M,Eine Frage der Zeit? Zur Integration von Frauen in die Wissenschaft,ger,0.9600,1.0000,0.9600,3269531,341,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL22717220M__OL12964973M.jpeg,0a290c9b999c881ba7c75c222936ce7ad5b7195bfd432e1c5c1fa82537a81f60
/books/OL37138396M,DE,PROMISING,5,EDITORIAL_CORE,Glück Als Vollendung des Menschseins,Rochus Leonhardt,9783110815108,2014,"de Gruyter GmbH, Walter",RECOVERED,TITLE_AUTHOR,/works/OL10016199W,Gluck Als Vollendung Des Menschseins,Rochus Leonhardt,/books/OL12664143M,Gluck Als Vollendung Des Menschseins,ger,1.0000,1.0000,1.0000,3167583,324,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL37138396M__OL12664143M.jpeg,a94ec2eacf35644568e28fb6f545570c3ea022f67f05a09a36a2bca1949d619c
/books/OL40217587M,DE,STRONG,7,EDITORIAL_CORE,Mike und ich und Max Ernst,Antonia Michaelis,9783732010967,2018,Loewe,RECOVERED,TITLE_AUTHOR,/works/OL10123226W,Mike und ich und Max Ernst,Antonia Michaelis,/books/OL40217587M,Mike und ich und Max Ernst,ger,1.0000,1.0000,1.0000,12975242,320,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL40217587M__OL40217587M.jpeg,c9368fba6c919ec742a84efcbecdb6ff1df4cc7a5517ebc530dd51b9a8c533ac
/books/OL10071778M,EN,PROMISING,5,EDITORIAL_CORE,International Review of Cytology,Kwang W. Jeon | George Bourne,9780123645098,1988,Academic Press,RECOVERED,TITLE_AUTHOR,/works/OL24446425W,International review of cytology,George Bourne | Kwang W. Jeon,/books/OL10071772M,International Review of Cytology,eng,1.0000,1.0000,1.0000,5031814,128,192,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10071778M__OL10071772M.jpeg,364f45a395f6fd275733c21edd4b9bc84d516e9cce79d65662ae51d1a42ac2a4
/books/OL10072153M,EN,PROMISING,5,EDITORIAL_CORE,Applied Optics and Optical Engineering,Shannon | Robert R. Shannon,9780124086159,2000,Academic Pr,RECOVERED,TITLE_AUTHOR,/works/OL9212414W,Applied Optics and Optical Engineering Volume IX,Robert R. Shannon,/books/OL10072149M,Applied Optics and Optical Engineering Volume IX,eng,0.9600,1.0000,0.9600,13026431,332,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10072153M__OL10072149M.jpeg,87f58d5259cb377f79e66325727a89e06ef1ca0766e7f52a7fd1fe76550a583e
/books/OL10073561M,EN,PROMISING,5,EDITORIAL_CORE,Out of Many,Susan H. Armitage | Daniel Czitrom | Mari Jo Buhle | John Mack Faragher,9780130101440,1999,Prentice Hall College Div,RECOVERED,TITLE_AUTHOR,/works/OL19450467W,Out of many,John Mack Faragher | Mari Jo Buhle | Daniel Czitrom | Susan H. Armitage | Kathryn A. Abbott,/books/OL22493548M,Out of many,eng,1.0000,1.0000,1.0000,4985998,128,165,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10073561M__OL22493548M.jpeg,336ad8a813835e78787d8e4ee7316d3e763c1d967244c92620597bb199b6215c
/books/OL10073593M,EN,PROMISING,5,EDITORIAL_CORE,Out of Many,Susan H. Armitage | Daniel Czitrom | Mari Jo Buhle | Elizabeth Neumeyer | John Mack Faragher,9780130105127,1999,Prentice Hall College Div,RECOVERED,TITLE_AUTHOR,/works/OL19450467W,Out of many,John Mack Faragher | Mari Jo Buhle | Daniel Czitrom | Susan H. Armitage | Kathryn A. Abbott,/books/OL22493548M,Out of many,eng,1.0000,1.0000,1.0000,4985998,128,165,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10073593M__OL22493548M.jpeg,336ad8a813835e78787d8e4ee7316d3e763c1d967244c92620597bb199b6215c
/books/OL10073723M,EN,PROMISING,5,EDITORIAL_CORE,Accidental Explosions,Louis A. Medard | Peter Fawcett,9780130118592,1990,Ellis Horwood Ltd,RECOVERED,TITLE_AUTHOR,/works/OL4785424W,Accidental Explosions,Louis A. Medard,/books/OL10294982M,Accidental Explosions,eng,1.0000,1.0000,1.0000,5050024,128,190,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10073723M__OL10294982M.jpeg,20a9a9b6db9c1e4e393dadc3cd9702ab4ab7508ba7eb71755d76f8023df10175
/books/OL10073849M,EN,PROMISING,5,EDITORIAL_CORE,Essentials of Anatomy and Physiology,Frederic Martini | Edwin F. Bartholomew,9780130134073,1998,Prentice Hall College Div,RECOVERED,TITLE_AUTHOR,/works/OL17733194W,Essentials of anatomy & physiology,Frederic Martini,/books/OL7332651M,Essentials of Anatomy and Physiology (3rd Edition),eng,0.9412,1.0000,0.9600,83810,387,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10073849M__OL7332651M.jpeg,0df7f804c74123610d23afae87bae32a98dfdca4ac6b8c2e55065937c2d89ec4
/books/OL10073907M,EN,PROMISING,5,EDITORIAL_CORE,Out of Many,Daniel Czitrom | Mari Jo Buhle | John Mack Faragher,9780130141071,1999,Prentice Hall College Div,RECOVERED,TITLE_AUTHOR,/works/OL19450467W,Out of many,John Mack Faragher | Mari Jo Buhle | Daniel Czitrom | Susan H. Armitage | Kathryn A. Abbott,/books/OL22493548M,Out of many,eng,1.0000,1.0000,1.0000,4985998,128,165,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10073907M__OL22493548M.jpeg,336ad8a813835e78787d8e4ee7316d3e763c1d967244c92620597bb199b6215c
/books/OL10074045M,EN,PROMISING,5,EDITORIAL_CORE,Strategies for Successful Writing,James A. Reinking | Andrew W. Hart,9780130153296,1998,Prentice Hall College Div,RECOVERED,TITLE_AUTHOR,/works/OL18633109W,Strategies for successful writing,James A. Reinking,/books/OL23980963M,Strategies for successful writing,eng,1.0000,1.0000,1.0000,9604406,398,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10074045M__OL23980963M.jpeg,6329c6cbdb91a27ab23e80e0f2600215ac918d78be4c1b22872aaba8660bb13a
/books/OL10074224M,EN,PROMISING,5,EDITORIAL_CORE,Out of Many,Mari Jo Buhle | John Mack Faragher,9780130175113,1998,Prentice Hall College Div,RECOVERED,TITLE_AUTHOR,/works/OL19450467W,Out of many,John Mack Faragher | Mari Jo Buhle | Daniel Czitrom | Susan H. Armitage | Kathryn A. Abbott,/books/OL22493548M,Out of many,eng,1.0000,1.0000,1.0000,4985998,128,165,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10074224M__OL22493548M.jpeg,336ad8a813835e78787d8e4ee7316d3e763c1d967244c92620597bb199b6215c
/books/OL10074231M,EN,PROMISING,5,EDITORIAL_CORE,General Chemistry,William S. Harwood | Ralph H. Petrucci,9780130176271,1999,Prentice Hall College Div,RECOVERED,TITLE_AUTHOR,/works/OL18954950W,General chemistry,Ralph H. Petrucci | William S. Harwood | Jeffry Madura,/books/OL32101453M,General chemistry,eng,1.0000,1.0000,1.0000,10758021,380,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10074231M__OL32101453M.jpeg,a3cf4542bc7fd05be73a2abd397501931fd63e04392ca1aff31a256f7b982a82
/books/OL10074407M,EN,PROMISING,5,EDITORIAL_CORE,Out of Many,Susan H. Armitage | Daniel Czitrom | Mari Jo Buhle | John Mack Faragher,9780130199713,1999,Prentice Hall College Div,RECOVERED,TITLE_AUTHOR,/works/OL19450467W,Out of many,John Mack Faragher | Mari Jo Buhle | Daniel Czitrom | Susan H. Armitage | Kathryn A. Abbott,/books/OL22493548M,Out of many,eng,1.0000,1.0000,1.0000,4985998,128,165,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10074407M__OL22493548M.jpeg,336ad8a813835e78787d8e4ee7316d3e763c1d967244c92620597bb199b6215c
/books/OL10075952M,EN,PROMISING,5,EDITORIAL_CORE,Algebra 1,Randall I. Charles | Dan Kennedy | Sadie Bragg | Allan E. Bellman | William G. Handlin,9780130377722,2002,Pearson Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL28764696W,Algebra 1,Randall I. Charles,/books/OL39478087M,Algebra 1,eng,1.0000,1.0000,1.0000,12881041,436,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10075952M__OL39478087M.jpeg,1e673b8fefed2c4c1d5d1e46fd6e71bb5deab180cdc5be8312111e4e79e7ef72
/books/OL10075982M,EN,PROMISING,5,EDITORIAL_CORE,Pre-Algebra,Randall I. Charles | David M. Davison | Marsha S. Landau | Leah McCracken | Linda Thompson,9780130379191,2003,Pearson Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL24293142W,Pre-algebra,Randall I. Charles,/books/OL32134832M,Pre-algebra,eng,1.0000,1.0000,1.0000,10798058,377,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10075982M__OL32134832M.jpeg,0dae1bf88c862deff1ee1b610c2e350480d568c3b904453244eb78f982d08197
/books/OL10076900M,EN,PROMISING,5,EDITORIAL_CORE,Writing And Grammar,Gary Forlini | Edward E. Wilson | Joyce Armstrong Carroll,9780130530486,2003,Pearson Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL34309465W,Writing And Grammar,Joyce Armstrong Carroll | Edward E. Wilson | Gary Forlini,/books/OL10076901M,Writing And Grammar,eng,1.0000,1.0000,1.0000,13174206,200,162,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10076900M__OL10076901M.jpeg,5d5cc3d80259c8c15848d8511a077f27a1ecd147ac7b520d4c3168fbf8676e17
/books/OL10076986M,EN,PROMISING,5,EDITORIAL_CORE,Middle Grades Math: Tools for Success,Suzanne H. Chapin | Marsha S. Landau | Leah McCracken | Joanna O. Masingila | Mark Illingworth,9780130540195,2001,Pearson Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL7957129W,Middle Grades Math Tools for Success Course 3,Suzanne H. Chapin,/books/OL7341516M,Middle Grades Math Tools for Success Course 3,eng,0.9600,1.0000,0.9600,4959526,128,167,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10076986M__OL7341516M.jpeg,b5bd1a90869a706fa6f1561ab0d61b12820e043ed9a439236f0129dbe5a705ad
/books/OL10076988M,EN,PROMISING,5,EDITORIAL_CORE,Middle Grades Math: Tools for Success,Suzanne H. Chapin | Marsha S. Landau | Leah McCracken | Joanna O. Masingila | Mark Illingworth,9780130540218,2000,Pearson Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL7957129W,Middle Grades Math Tools for Success Course 3,Suzanne H. Chapin,/books/OL7341516M,Middle Grades Math Tools for Success Course 3,eng,0.9600,1.0000,0.9600,4959526,128,167,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10076988M__OL7341516M.jpeg,b5bd1a90869a706fa6f1561ab0d61b12820e043ed9a439236f0129dbe5a705ad
/books/OL10077403M,EN,PROMISING,5,EDITORIAL_CORE,Vms for Alpha Platforms Internals and Data Structures,Saro Saravanan | Ruth E. Goldenberg,9780130617149,1993,Digital Pr,RECOVERED,TITLE_AUTHOR,/works/OL2825975W,VMS for alpha platforms internals and data structures,Ruth E. Goldenberg | Saro Saravanan,/books/OL1032727M,VMS for alpha platforms internals and data structures,eng,1.0000,1.0000,1.0000,15119389,377,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10077403M__OL1032727M.jpeg,2c6e743fc3a10901ac974fa8a3586bce0ce6f42423573c60c2dfd710fbba6213
/books/OL10077896M,EN,PROMISING,5,EDITORIAL_CORE,Calculus Technology Resource Manual,Bert K. Waits | Daniel Kennedy | Ross L. Finney | Franklin D. Demana,9780130678225,2003,Pearson Prentice Hall,RECOVERED,TITLE_ONLY,/works/OL27711418W,Calculus,Ross L. Finney,/books/OL10077897M,"Calculus Technology Resource Manual (Calculus Graphical Numerical Algebraic, Volume 2 Casio and HP Calculators)",eng,0.9600,1.0000,0.9600,12710541,377,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10077896M__OL10077897M.jpeg,5c718d06252b711853e3b89535588a6277ec8e54f3da217a14d8e737599f9316
/books/OL10078546M,EN,PROMISING,5,EDITORIAL_CORE,Chemistry,Brown,9780130822918,1999,Prentice Hall College Div,RECOVERED,TITLE_AUTHOR,/works/OL24337180W,Chemistry,Theodore Brown,/books/OL34785307M,Chemistry,eng,1.0000,0.9600,1.0000,13307190,387,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10078546M__OL34785307M.jpeg,7c02911bed4ae9b37f5136564b315ab910b21b59faa97b06cc65e8e4641883c1
/books/OL10078552M,EN,PROMISING,5,EDITORIAL_CORE,Arts and Culture,Robert DiYanni | Benton,9780130824011,1998,Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL18787227W,Arts and culture,Janetta Rebold Benton | Robert DiYanni,/books/OL23952439M,Arts and culture,eng,1.0000,1.0000,1.0000,12758945,385,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10078552M__OL23952439M.jpeg,884100f0fb8fc033e8cc0adb2129fc90f31f93267a4a093ab11fdf6985e3ddbe
/books/OL10078724M,EN,PROMISING,5,EDITORIAL_CORE,Bioprocess Engineering,Fikret Kargi | Michael L. Shuler,9780130842527,2001,Prentice Hall PTR,RECOVERED,TITLE_AUTHOR,/works/OL4105727W,Bioprocess engineering,Michael L. Shuler | Fikret Kargi,/books/OL17154093M,Bioprocess engineering,eng,1.0000,1.0000,1.0000,12577872,367,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10078724M__OL17154093M.jpeg,b81317932bc4ce8722c2d33d3b8633ededf82432f92441c3d7e378d0bf46d5a3
/books/OL10078925M,EN,PROMISING,5,EDITORIAL_CORE,Biology,Teresa Audesirk | Gerald Audesirk,9780130868091,2000,Prentice Hall College Div,RECOVERED,TITLE_AUTHOR,/works/OL4291935W,Biology,Gerald Audesirk | Teresa Audesirk,/books/OL1716759M,Biology,eng,1.0000,1.0000,1.0000,4935356,128,164,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10078925M__OL1716759M.jpeg,592d2ec50098a468b0c0830268b4ab138e77f8c02065ee394ec9057c7ed18eb1
/books/OL10079769M,EN,PROMISING,5,EDITORIAL_CORE,Fire Prevention,Daniel Limmer | James Crawford,9780131026674,2002,Prentice Hall,RECOVERED,TITLE_ONLY,/works/OL21374992W,Fire Prevention,Jim Crawford | James Crawford,/books/OL7331149M,Fire Prevention,eng,1.0000,1.0000,1.0000,1102721,361,475,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10079769M__OL7331149M.jpeg,bc92c5f6d20b232ce1ade1f3b240b5ca404ecaabdf29c839a561e3c85a910082
/books/OL10079810M,EN,PROMISING,5,EDITORIAL_CORE,Select Series,Harry Fisher | Ray Schweighofer,9780131041523,2002,Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL7951512W,SELECT Series,Harry Fisher,/books/OL10077341M,SELECT Series,eng,1.0000,1.0000,1.0000,2321456,365,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10079810M__OL10077341M.jpeg,c88a1226133bac8a3ab73a3d682c9d897e4b756bc3c40078fec38a173bd8f55b
/books/OL10080346M,EN,PROMISING,5,EDITORIAL_CORE,The American Nation,Michael B. Stoff | J. Davison,9780131160903,2003,Pearson Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL31556779W,The American Nation,Michael B. Stoff James West Davidson,/books/OL43225393M,The American Nation,eng,1.0000,0.9600,1.0000,14856431,363,500,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10080346M__OL43225393M.jpeg,07e1f7fe25a4c39b400e7bb664e5287cf5b39f3580b3efd9b7631e866d638875
/books/OL10080350M,EN,PROMISING,5,EDITORIAL_CORE,Civics and Economics,James E. Davis | Phillis Maxey Fernlund,9780131161061,2004,Pearson Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL7946626W,Civics and Economics,James E. Davis,/books/OL10083449M,Civics and Economics,eng,1.0000,1.0000,1.0000,5032807,128,175,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10080350M__OL10083449M.jpeg,7fb637a2bc05f5fafe8facd4585d51d7a8233153cceda366ba453ee512746f59
/books/OL10080441M,EN,PROMISING,5,EDITORIAL_CORE,Writing And Grammar,Gary Forlini | Edward E. Wilson | Joyce Armstrong Carroll,9780131166929,2003,Pearson Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL34309465W,Writing And Grammar,Joyce Armstrong Carroll | Edward E. Wilson | Gary Forlini,/books/OL10076901M,Writing And Grammar,eng,1.0000,1.0000,1.0000,13174206,200,162,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10080441M__OL10076901M.jpeg,5d5cc3d80259c8c15848d8511a077f27a1ecd147ac7b520d4c3168fbf8676e17
/books/OL10080442M,EN,PROMISING,5,EDITORIAL_CORE,Writing And Grammar,Gary Forlini | Edward E. Wilson | Joyce Armstrong Carroll,9780131166936,2003,Pearson Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL34309465W,Writing And Grammar,Joyce Armstrong Carroll | Edward E. Wilson | Gary Forlini,/books/OL10076901M,Writing And Grammar,eng,1.0000,1.0000,1.0000,13174206,200,162,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10080442M__OL10076901M.jpeg,5d5cc3d80259c8c15848d8511a077f27a1ecd147ac7b520d4c3168fbf8676e17
/books/OL10080443M,EN,PROMISING,5,EDITORIAL_CORE,Writing And Grammar,Gary Forlini | Edward E. Wilson | Joyce Armstrong Carroll,9780131166943,2003,Pearson Prentice Hall,RECOVERED,TITLE_AUTHOR,/works/OL34309465W,Writing And Grammar,Joyce Armstrong Carroll | Edward E. Wilson | Gary Forlini,/books/OL10076901M,Writing And Grammar,eng,1.0000,1.0000,1.0000,13174206,200,162,JPEG,data/cache/final-master-cover-rescue/covers/_books_OL10080443M__OL10076901M.jpeg,5d5cc3d80259c8c15848d8511a077f27a1ecd147ac7b520d4c3168fbf8676e17
