language,category,policy_author,tier,max_selected,max_total,work_key,work_title,work_authors,author_score,first_publish_year,edition_key,edition_title,edition_subtitle,edition_languages,edition_title_score,isbn,publisher,publish_date,page_count,cover_id,cover_state,cover_width,cover_height,cover_format,cover_local_path,collection_flag,suspicious_flag,pre_cover_score,final_score,classification,classification_reason,selection_state,selection_reason,page_count_state,page_count_source,cross_language_collision,cross_language_owner_count
EN,ENGLISH_LANGUAGE_CANON,Mary Shelley,1,6,9,/works/OL450120W,Mathilda,Mary Shelley,1.0000,1959,/books/OL34791908M,Mathilda,,eng,1.0000,9781513206301,West Margin Press,2021,106,13444545,VALID_COVER,313,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL34791908M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Mary Shelley,1,6,9,/works/OL450118W,Notes to the Complete Poetical Works of Percy Bysshe Shelley,Mary Shelley,1.0000,2004,/books/OL9397833M,Notes to the Complete Poetical Works of Percy Bysshe Shelley,,eng,1.0000,9781406926194,Hard Press,"November 3, 2006",52,1760250,VALID_COVER,333,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL9397833M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Mary Shelley,1,6,9,/works/OL16664002W,Steampunk,Mary Shelley,1.0000,2012,/books/OL25339373M,Steampunk,Mary Shelley's Frankenstein,eng,1.0000,9780762444274,RP Classics,2012,383,12772514,VALID_COVER,418,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL25339373M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Nathaniel Hawthorne,1,7,10,/works/OL455355W,My Kinsman Major Molineux,Nathaniel Hawthorne,1.0000,1996,/books/OL8506094M,My Kinsman Major Molineux,,eng,1.0000,9781425456825,Kessinger Publishing,"December 30, 2005",48,767070,VALID_COVER,375,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8506094M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Nathaniel Hawthorne,1,7,10,/works/OL20329106W,The Artist of the Beautiful,Nathaniel Hawthorne,1.0000,1996,/books/OL55402523M,The Artist of the Beautiful,,eng,1.0000,9781544087726,CreateSpace Independent Publishing Platform,2017,30,15169370,VALID_COVER,333,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL55402523M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Nathaniel Hawthorne,1,7,10,/works/OL455215W,The Celestial Railroad and Other Stories,Nathaniel Hawthorne,1.0000,1963,/books/OL7576715M,The Celestial Railroad,and Other Stories,eng,1.0000,9780451517845,New American Library,1980,301,9264346,VALID_COVER,294,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7576715M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Oscar Wilde,1,8,12,/works/OL14877112W,An Ideal Husband,Oscar Wilde,1.0000,2001,/books/OL7638258M,An Ideal Husband,,eng,1.0000,9780486414232,Dover Publications,"February 5, 2001",96,313092,VALID_COVER,299,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7638258M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Oscar Wilde,1,8,12,/works/OL29651503W,Canterville Ghost,Oscar Wilde,1.0000,2017,/books/OL40798411M,Canterville Ghost,,eng,1.0000,9781521370988,Independently Published,2017,37,13916716,VALID_COVER,333,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL40798411M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Oscar Wilde,1,8,12,/works/OL14877813W,De Profundis and Other Writings,Oscar Wilde,1.0000,1973,/books/OL5093566M,De Profundis and other writings.,,eng,1.0000,014043089X,Penguin,1973,252,103055,VALID_COVER,321,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL5093566M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Oscar Wilde,1,8,12,/works/OL29629340W,Ideal Husband,Oscar Wilde,1.0000,2017,/books/OL41213301M,Ideal Husband,1912,eng,1.0000,9781723778766,Independently Published,2018,154,13856093,VALID_COVER,333,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL41213301M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Oscar Wilde,1,8,12,/works/OL29999632W,Lady Windermere's Fan,Oscar Wilde,1.0000,2019,/books/OL41357895M,Lady Windermere's Fan,A Play about a Good Woman,eng,1.0000,9781094866406,Independently Published,2019,86,13181339,VALID_COVER,324,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL41357895M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:pagination,NO,1
EN,ENGLISH_LANGUAGE_CANON,Oscar Wilde,1,8,12,/works/OL14877863W,Lord Arthur Savile's crime,Oscar Wilde,1.0000,1891,/books/OL20981149M,Lord Arthur Savile's crime,and other prose pieces,eng,1.0000,0665779798,Musson,1996,146,10046511,VALID_COVER,390,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL20981149M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Oscar Wilde,1,8,12,/works/OL21119611W,Only Dull People Are Brilliant at Breakfast,Oscar Wilde,1.0000,2016,/books/OL28587989M,Only Dull People Are Brilliant at Breakfast,,eng,1.0000,9780241251805,"Penguin Books, Limited",2016,64,13051784,VALID_COVER,337,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL28587989M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Oscar Wilde,1,8,12,/works/OL14877843W,Stories for children,Oscar Wilde,1.0000,1986,/books/OL22444937M,Stories for children,,eng,1.0000,0750009993,Simon & Schuster Young Books,1991,94,11690931,VALID_COVER,374,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL22444937M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Robert Louis Stevenson,1,8,12,/works/OL25782062W,Black Arrow,Robert Louis Stevenson,1.0000,1998,/books/OL34953749M,Black Arrow,,eng,1.0000,9780368263026,"Blurb, Incorporated",2019,114,13718420,VALID_COVER,400,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL34953749M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Robert Louis Stevenson,1,8,12,/works/OL23997W,Block City,Robert Louis Stevenson,1.0000,1988,/books/OL2403036M,Block city,,eng,1.0000,0525443991,E.P. Dutton,1988,32,11023729,VALID_COVER,382,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2403036M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Robert Louis Stevenson,1,8,12,/works/OL28973598W,Child's Garden of Verses,Robert Louis Stevenson | Gyo Fujikawa,1.0000,1951,/books/OL39837586M,Child's Garden of Verses,"A Collection of Scriptures, Prayers and Poems",eng,1.0000,9781420926071,Digireads.com Publishing,2005,52,13790958,VALID_COVER,296,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL39837586M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Robert Louis Stevenson,1,8,12,/works/OL25824250W,David Balfour,Robert Louis Stevenson,1.0000,1979,/books/OL34934772M,David Balfour,,eng,1.0000,9780353881105,"Creative Media Partners, LLC",2019,454,14130898,VALID_COVER,315,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL34934772M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Robert Louis Stevenson,1,8,12,/works/OL1833187W,Doctor Jekyll and Mr.Hyde,Robert Louis Stevenson,1.0000,1990,/books/OL17214539M,Doctor Jekyll and Mr.Hyde,and Beach of Falesa,eng,1.0000,074871829X,Stanley Thornes,1995,192,11621184,VALID_COVER,346,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL17214539M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Robert Louis Stevenson,1,8,12,/works/OL1833078W,Dr. Jekyll And Mr. Hyde And Other Stories of the Supernatural,Robert Louis Stevenson,1.0000,1963,/books/OL21564267M,Dr. Jekyll and Mr. Hyde and other stories of the supernatural,,eng,1.0000,0590085255,Scholastic,1963,216,11622757,VALID_COVER,299,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL21564267M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Robert Louis Stevenson,1,8,12,/works/OL24166W,Kidnapped,Robert Louis Stevenson,1.0000,1886,/books/OL32007176M,Kidnapped,,eng,1.0000,9780709701316,Brown Watson,1900,176,10674884,VALID_COVER,314,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL32007176M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Robert Louis Stevenson,1,8,12,/works/OL24123W,Merry Men,Robert Louis Stevenson,1.0000,1887,/books/OL11645055M,Merry Men,,eng,1.0000,9781404319950,IndyPublish.com,October 2001,212,5151144,VALID_COVER,128,193,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL11645055M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Rudyard Kipling,1,8,12,/works/OL20118W,A  song of the English,Rudyard Kipling | W. Heath Robinson,1.0000,1909,/books/OL25519398M,A song of the English,,eng,1.0000,0665793359,Hodder & Stoughton,1912,150,9858845,VALID_COVER,390,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL25519398M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Rudyard Kipling,1,8,12,/works/OL20154W,American notes,Rudyard Kipling,1.0000,1890,/books/OL5420008M,American notes.,,eng,1.0000,0405054637,Arno Press,1974,137,9840206,VALID_COVER,309,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL5420008M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Rudyard Kipling,1,8,12,/works/OL19875W,From sea to sea; letters of travel,Rudyard Kipling,1.0000,1889,/books/OL24141085M,From sea to sea,letters of travel,eng,1.0000,0665264186,G.N. Morang,1899,217,6320536,VALID_COVER,352,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL24141085M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Rudyard Kipling,1,8,12,/works/OL21095093W,Gate of the Hundred Sorrows,Rudyard Kipling,1.0000,2014,/books/OL28554891M,Gate of the Hundred Sorrows,,eng,1.0000,9780141398068,"Penguin Books, Limited",2015,64,11081828,VALID_COVER,328,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL28554891M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Rudyard Kipling,1,8,12,/works/OL20125W,How the leopard got his spots,Rudyard Kipling,1.0000,1901,/books/OL11209573M,How the Leopard Got His Spots,,eng,1.0000,9780802761118,Walker & Company,January 1973,32,8787476,VALID_COVER,500,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL11209573M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Rudyard Kipling,1,8,12,/works/OL20126W,How the rhinoceros got his skin,Rudyard Kipling,1.0000,1898,/books/OL2399154M,How the rhinoceros got his skin,,eng,1.0000,0399215263,Philomel Books,1988,20,6949036,VALID_COVER,494,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL2399154M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Rudyard Kipling,1,8,12,/works/OL20121W,If--,Rudyard Kipling,1.0000,1910,/books/OL7731191M,If,A Father's Advice to His Son,eng,1.0000,9780689877995,Ginee Seo Books,"March 27, 2007",40,439089,VALID_COVER,180,180,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL7731191M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Rudyard Kipling,1,8,12,/works/OL20110W,Kipling,Rudyard Kipling,1.0000,1956,/books/OL9546540M,Kipling,Victorian Balladeer (Illustrated Poetry Anthology Series) (Illustrated Poetry Anthology Series),eng,1.0000,9781860192029,Chelsea House Publications,April 1997,96,2063548,VALID_COVER,285,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL9546540M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Thomas Hardy,1,9,13,/works/OL259983W,A Changed Man and Other Tales,Thomas Hardy,1.0000,2003,/books/OL8469683M,A Changed Man And Other Tales,,eng,1.0000,9781419100352,Kessinger Publishing,"June 30, 2004",236,762887,VALID_COVER,405,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8469683M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Thomas Hardy,1,9,13,/works/OL411222W,An Indiscretion in the Life of an Heiress and Other Stories,Thomas Hardy,1.0000,1994,/books/OL1433833M,An indiscretion in the life of an heiress and other stories,,eng,1.0000,0192823442,Oxford University Press,1994,266,118522,VALID_COVER,294,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL1433833M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Thomas Hardy,1,9,13,/works/OL15838912W,Our exploits at West Poley,Thomas Hardy,1.0000,1952,/books/OL4739572M,Our exploits at West Poley,,eng,1.0000,0192745271,Oxford University Press,1978,77,6736913,VALID_COVER,315,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL4739572M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Thomas Hardy,1,9,13,/works/OL259945W,Oxford Bookworms Library,Thomas Hardy,1.0000,2004,/books/OL10129144M,Oxford Bookworms Library,The Withered Arm (Oxford Bookworms),eng,1.0000,9780194232494,"Oxford University Press, USA","October 15, 2004",56,2328380,VALID_COVER,306,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL10129144M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Walt Whitman,1,6,9,/works/OL21095110W,Alone on the Beach at Night,Walt Whitman,1.0000,2015,/books/OL28554910M,Alone on the Beach at Night,,eng,1.0000,9780141398228,"Penguin Books, Limited",2015,64,11689579,VALID_COVER,332,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL28554910M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Walt Whitman,1,6,9,/works/OL16384W,Autobiographia Or The Story Of A Life,Walt Whitman,1.0000,1892,/books/OL6553161M,Autobiographia,"or, The story of a life",eng,1.0000,0841400830,C. L. Webster & Co.,1892,205,4524690,VALID_COVER,128,189,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL6553161M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Walt Whitman,1,6,9,/works/OL60773W,Collect,Walt Whitman,1.0000,2004,/books/OL8470478M,Collect,,eng,1.0000,9781419113482,Kessinger Publishing,"June 30, 2004",112,1799366,VALID_COVER,405,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL8470478M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Walt Whitman,1,6,9,/works/OL16319W,Complete poetry and collected prose,Walt Whitman,1.0000,1982,/books/OL3780709M,Complete poetry and collected prose,,eng,1.0000,094045002X,Literary Classics of the United States,1982,1380,717669,VALID_COVER,289,475,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL3780709M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Walt Whitman,1,6,9,/works/OL16364W,Daybooks and notebooks,Walt Whitman,1.0000,1978,/books/OL5202738M,Daybooks and notebooks,,eng,1.0000,0814791670,New York University Press,1978,869,4485029,VALID_COVER,128,181,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL5202738M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,Walt Whitman,1,6,9,/works/OL32426199W,"Leaves of Grass, a Textual Variorum of the Printed Poems, 1855-1856 Vol. I-III",Walt Whitman,1.0000,1943,/books/OL44217475M,"Leaves of Grass, a Textual Variorum of the Printed Poems, 1855-1856 Vol. I-III",,eng,1.0000,9780451515377,Penguin Publishing Group,1943,,13877978,VALID_COVER,333,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL44217475M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,NO_PAGE_COUNT,,NO,1
EN,ENGLISH_LANGUAGE_CANON,William Shakespeare,1,12,18,/works/OL5331307W,Coriolanus,William Shakespeare,1.0000,1800,/books/OL26552191M,Coriolanus,,eng,1.0000,0719121426,Cornmarket Press,1970,63,9042272,VALID_COVER,287,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL26552191M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,William Shakespeare,1,12,18,/works/OL16464555W,Hamlet,William Shakespeare,1.0000,1611,/books/OL31974836M,Hamlet,,eng,1.0000,9780883016473,Pendulum Press,1980,62,10651437,VALID_COVER,318,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL31974836M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
EN,ENGLISH_LANGUAGE_CANON,William Shakespeare,1,12,18,/works/OL20765627W,Macbeth,William Shakespeare,1.0000,1821,/books/OL34533543M,Macbeth,,eng,1.0000,9781911238089,"Classic Comic Store, Limited",2016,51,12637611,VALID_COVER,334,500,JPEG,data/cache/en-mass-editorial-engine/covers/EN-OL34533543M.jpeg,NO,NO,167.0000,201.0000,AUTO_ACCEPT,Strong author/title/language match and validated physical cover.,SELECTED,,RECOVERED,OPEN_LIBRARY_EDITION:number_of_pages,NO,1
