target_index,language,category,priority,target_author,target_work,query_mode,work_key,work_title,work_authors,edition_key,edition_title,edition_subtitle,edition_languages,isbn,publisher,publish_date,page_count,cover_id,title_score,author_score,candidate_score,cover_state,cover_width,cover_height,cover_format,cover_local_path,recovery_state
7,DE,GERMAN_LANGUAGE_CANON,1,Friedrich Schiller,Maria Stuart,TITLE_AUTHOR,/works/OL40603257W,Maria Stuart,Friedrich Schiller,/books/OL55202345M,Maria Stuart,Ein Trauerspiel,ger,9781532820793,CreateSpace Independent Publishing Platform,2016,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
7,DE,GERMAN_LANGUAGE_CANON,1,Friedrich Schiller,Maria Stuart,TITLE_AUTHOR,/works/OL41521898W,Maria Stuart,Friedrich Schiller,/books/OL56388734M,Maria Stuart,,ger,9781514150504,The Perfect Library,2015,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
7,DE,GERMAN_LANGUAGE_CANON,1,Friedrich Schiller,Maria Stuart,BROAD,/works/OL43808798W,"Friedrich Schiller, Maria Stuart",Friedrich Schirmer | Dieter Nelle | Württembergisches Staatstheater Stuttgart,/books/OL59719651M,"Friedrich Schiller, Maria Stuart",,ger,,Das Schauspiel-Staatstheater,1997,,,0.95,0.8888888888888888,0.8584999999999999,NOT_PROBED,,,,,
7,DE,GERMAN_LANGUAGE_CANON,1,Friedrich Schiller,Maria Stuart,TITLE_AUTHOR,/works/OL44071670W,Maria Stuart,Friedrich Schiller,/books/OL60285462M,Maria Stuart,,ger,,in der J.G. Cottaʹschen Buchhandlung,1802,,,1.0,1.0,0.915,NOT_PROBED,,,,,
7,DE,GERMAN_LANGUAGE_CANON,1,Friedrich Schiller,Maria Stuart,TITLE_AUTHOR,/works/OL44249286W,Maria Stuart,Friedrich Schiller,/books/OL60486362M,Maria Stuart,Ein trauerspiel,ger,,J.G. Cotta,1854,,,1.0,1.0,0.915,NOT_PROBED,,,,,
7,DE,GERMAN_LANGUAGE_CANON,1,Friedrich Schiller,Maria Stuart,TITLE_AUTHOR,/works/OL45712304W,Maria Stuart,Friedrich Schiller,/books/OL62328623M,Maria Stuart,Macbeth,ger,,im Bureau der deutschen Classiker,1818,,,1.0,1.0,0.915,NOT_PROBED,,,,,
7,DE,GERMAN_LANGUAGE_CANON,1,Friedrich Schiller,Maria Stuart,TITLE_AUTHOR,/works/OL15381318W,"Königs Erläuterungen und Materialien, Bd.5, Maria Stuart",Friedrich Schiller,/books/OL9595639M,"Königs Erläuterungen und Materialien, Bd.5, Maria Stuart",,ger,9783804417489,Bange,"May 1, 2002",,2242901,0.95,1.0,0.9635,IMAGE_TOO_SMALL,95,131,JPEG,,
32,DE,GERMAN_LANGUAGE_CANON,1,Hermann Hesse,Demian,TITLE_AUTHOR,/works/OL37768477W,Demian,Hermann Hesse,/books/OL51037880M,Demian,,ger,9781787362079,"Bollinger, Max",2020,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
32,DE,GERMAN_LANGUAGE_CANON,1,Hermann Hesse,Demian,TITLE_AUTHOR,/works/OL40129194W,Demian,Hermann Hermann Hesse,/books/OL54611057M,Demian,,ger,9781496154392,CreateSpace Independent Publishing Platform,2014,,,1.0,0.95,0.9265,NOT_PROBED,,,,,
32,DE,GERMAN_LANGUAGE_CANON,1,Hermann Hesse,Demian,TITLE_ONLY,/works/OL41235433W,Demian,Herman Hesse,/books/OL56029360M,Demian,,ger,9781530273850,CreateSpace Independent Publishing Platform,2016,,,1.0,0.96,0.9292,NOT_PROBED,,,,,
32,DE,GERMAN_LANGUAGE_CANON,1,Hermann Hesse,Demian,TITLE_AUTHOR,/works/OL15032971W,"Suhrkamp BasisBibliothek (SBB), Nr.16, Demian",Hermann Hesse,/books/OL9050390M,"Suhrkamp BasisBibliothek (SBB), Nr.16, Demian",,ger,9783518188163,Suhrkamp,"July 1, 2000",,1016094,0.95,1.0,0.9635,IMAGE_TOO_SMALL,95,147,JPEG,,
36,DE,TWENTIETH_CENTURY,1,Thomas Mann,Der Zauberberg,TITLE_AUTHOR,/works/OL15381708W,Der Zauberberg. 8 Cassetten,Thomas Mann,/books/OL12985146M,Der Zauberberg. 8 Cassetten.,,ger,9783895848131,HÖR Verlag,"November 30, 2000",,3281186,0.95,1.0,0.9635,VALID_COVER,327,475,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-036-OL12985146M.jpeg,
36,DE,TWENTIETH_CENTURY,1,Thomas Mann,Der Zauberberg,TITLE_AUTHOR,/works/OL38591700W,"Der Zauberberg, Roman",Thomas Mann,/books/OL52512374M,"Der Zauberberg, Roman",,ger,,S. Fischer,1924,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
36,DE,TWENTIETH_CENTURY,1,Thomas Mann,Der Zauberberg,TITLE_AUTHOR,/works/OL38775217W,Der Zauberberg,Thomas Mann,/books/OL52791557M,Der Zauberberg,Roman,ger,,Fischer,1964,,,1.0,1.0,0.915,NOT_PROBED,,,,,
36,DE,TWENTIETH_CENTURY,1,Thomas Mann,Der Zauberberg,TITLE_AUTHOR,/works/OL41928547W,Der Zauberberg,Thomas Mann,/books/OL56935312M,Der Zauberberg,Roman,ger,,Fischer Taschenbuch,2002,,,1.0,1.0,0.915,NOT_PROBED,,,,,
36,DE,TWENTIETH_CENTURY,1,Thomas Mann,Der Zauberberg,TITLE_AUTHOR,/works/OL42070886W,Thomas Mann,Holk Freytag | Vera Sturm | Hermann Beil | Martin Wigger | Thomas Mann,/books/OL57111702M,Thomas Mann,der Zauberberg,ger,,Staatsschauspiel Dresden,2003,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
36,DE,TWENTIETH_CENTURY,1,Thomas Mann,Der Zauberberg,TITLE_AUTHOR,/works/OL43686182W,Der Zauberberg,Thomas Mann,/books/OL59617539M,Der Zauberberg,Roman,ger,,S. Fischer,1930,,,1.0,1.0,0.915,NOT_PROBED,,,,,
36,DE,TWENTIETH_CENTURY,1,Thomas Mann,Der Zauberberg,TITLE_AUTHOR,/works/OL44981303W,Der Zauberberg,Thomas Mann,/books/OL61372029M,Der Zauberberg,Roman,ger,,S. Fischer,1974,,,1.0,1.0,0.915,NOT_PROBED,,,,,
36,DE,TWENTIETH_CENTURY,1,Thomas Mann,Der Zauberberg,TITLE_AUTHOR,/works/OL14866707W,Der Zauberberg. Große kommentierte Frankfurter Ausgabe. Textband / Kommentarband,Thomas Mann,/books/OL9013656M,Der Zauberberg. Große kommentierte Frankfurter Ausgabe. Textband / Kommentarband.,,ger,9783100483249,"Fischer (S.), Frankfurt","December 1, 2002",,995556,0.95,1.0,0.9635,VALID_COVER,302,500,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-036-OL9013656M.jpeg,
36,DE,TWENTIETH_CENTURY,1,Thomas Mann,Der Zauberberg,TITLE_AUTHOR,/works/OL15381707W,Der Zauberberg 2. 7 Cassetten,Thomas Mann,/books/OL9524895M,Der Zauberberg 2. 7 Cassetten.,,ger,9783829100328,Universal Music,"October 31, 2002",,,0.95,1.0,0.9135,NOT_PROBED,,,,,
38,DE,TWENTIETH_CENTURY,1,Hermann Hesse,Der Steppenwolf,TITLE_AUTHOR,/works/OL11701700W,"""Dem Chaos die Stirn bieten""","Internationales Hermann-Hesse-Kolloquium (12th 2004 Calw, Germany)",/books/OL16241515M,"""Dem Chaos die Stirn bieten""",Hermann Hesses Der Steppenwolf : 12. Internationales Hermann-Hesse-Kolloquium in Calw 2004,ger,9783929981513,Staatsanzeiger-Verlag,2005,,,0.95,0.95,0.9,NOT_PROBED,,,,,
38,DE,TWENTIETH_CENTURY,1,Hermann Hesse,Der Steppenwolf,BROAD,/works/OL872773W,Der Steppenwolf,Hermann Hesse,/books/OL32986439M,Der Steppenwolf,,ger,,Suhrkamp,1961,,14851503,1.0,1.0,0.9650000000000001,VALID_COVER,296,500,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-038-OL32986439M.jpeg,
38,DE,TWENTIETH_CENTURY,1,Hermann Hesse,Der Steppenwolf,TITLE_AUTHOR,/works/OL35664738W,Hermann Hesse - Der Steppenwolf,Hermann Hesse,/books/OL48105803M,Hermann Hesse - Der Steppenwolf,,ger,9783464613481,Cornelsen,2000,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
38,DE,TWENTIETH_CENTURY,1,Hermann Hesse,Der Steppenwolf,TITLE_AUTHOR,/works/OL38699308W,Der Steppenwolf,Hermann Hesse,/books/OL52684733M,Der Steppenwolf,,ger,,Manesse Verlag,1930,,,1.0,1.0,0.915,NOT_PROBED,,,,,
38,DE,TWENTIETH_CENTURY,1,Hermann Hesse,Der Steppenwolf,TITLE_AUTHOR,/works/OL38731358W,Der Steppen Wolf,Hermann Hesse,/books/OL52791144M,Der Steppenwolf,,ger,,Suhrkamp,1956,,,1.0,1.0,0.915,NOT_PROBED,,,,,
38,DE,TWENTIETH_CENTURY,1,Hermann Hesse,Der Steppenwolf,TITLE_AUTHOR,/works/OL42223626W,Der Steppenwolf,Hermann Hesse,/books/OL57278259M,Der Steppenwolf,,ger,,Suhrkamp Verlag,1930,,,1.0,1.0,0.915,NOT_PROBED,,,,,
38,DE,TWENTIETH_CENTURY,1,Hermann Hesse,Der Steppenwolf,TITLE_AUTHOR,/works/OL42882071W,Der Steppenwolf,Hermann Hesse,/books/OL59387120M,Der Steppenwolf,,ger,,S. Fischer,1931,,,1.0,1.0,0.915,NOT_PROBED,,,,,
38,DE,TWENTIETH_CENTURY,1,Hermann Hesse,Der Steppenwolf,TITLE_AUTHOR,/works/OL45941596W,Der Steppenwolf,Hermann Hesse,/books/OL62502462M,Der Steppenwolf,,ger,,Suhrkamp,1977,,,1.0,1.0,0.915,NOT_PROBED,,,,,
38,DE,TWENTIETH_CENTURY,1,Hermann Hesse,Der Steppenwolf,TITLE_AUTHOR,/works/OL15032973W,"Suhrkamp Taschenbücher, Nr.53, Materialien zu Hermann Hesses 'Der Steppenwolf'",Hermann Hesse,/books/OL9050723M,"Suhrkamp Taschenbücher, Nr.53, Materialien zu Hermann Hesses 'Der Steppenwolf'",,ger,9783518365533,Suhrkamp,"January 1, 1972",,1016473,0.95,1.0,0.9635,VALID_COVER,298,475,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-038-OL9050723M.jpeg,
39,DE,TWENTIETH_CENTURY,1,Hermann Hesse,Das Glasperlenspiel,TITLE_AUTHOR,/works/OL872724W,Das Glasperlenspiel,Hermann Hesse,/books/OL45617050M,Das Glasperlenspiel,,ger,,Suhrkamp,1962,,14941168,1.0,1.0,0.9650000000000001,VALID_COVER,278,500,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-039-OL45617050M.jpeg,
39,DE,TWENTIETH_CENTURY,1,Hermann Hesse,Das Glasperlenspiel,TITLE_AUTHOR,/works/OL15032953W,Materialien zu Hermann Hesse,Hermann Hesse,/books/OL9050736M,Materialien zu Hermann Hesse,Das Glasperlenspiel II. Texte über das Glasperlenspiel.,ger,9783518366080,Suhrkamp,"January 1, 1974",,1016485,0.95,1.0,0.9635,VALID_COVER,284,475,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-039-OL9050736M.jpeg,
40,DE,TWENTIETH_CENTURY,1,Alfred Döblin,Berlin Alexanderplatz,TITLE_AUTHOR,/works/OL15681816W,"Oldenbourg Interpretationen, Bd.74, Berlin Alexanderplatz",Alfred Döblin,/books/OL12739745M,"Oldenbourg Interpretationen, Bd.74, Berlin Alexanderplatz",,ger,9783486886733,Oldenbourg Schulbuchverlag,"January 1, 1995",,3214068,0.95,1.0,0.9635,VALID_COVER,311,475,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-040-OL12739745M.jpeg,
40,DE,TWENTIETH_CENTURY,1,Alfred Döblin,Berlin Alexanderplatz,TITLE_AUTHOR,/works/OL1434651W,Die Geschichte vom Franz Biberkopf,Alfred Döblin,/books/OL4982101M,Die Geschichte vom Franz Biberkopf,Hörspiel nach d. Roman Berlin Alexanderplatz,ger,3150098106,Reclam,1976,,997475,0.95,1.0,0.9635,VALID_COVER,324,500,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-040-OL4982101M.jpeg,
40,DE,TWENTIETH_CENTURY,1,Alfred Döblin,Berlin Alexanderplatz,TITLE_AUTHOR,/works/OL41929055W,Berlin Alexanderplatz,Alfred Döblin,/books/OL59354671M,Berlin Alexanderplatz,die Geschichte vom Franz Biberkopf,ger,,Fischer,1930,,,1.0,1.0,0.915,NOT_PROBED,,,,,
40,DE,TWENTIETH_CENTURY,1,Alfred Döblin,Berlin Alexanderplatz,TITLE_AUTHOR,/works/OL45476434W,Berlin Alexanderplatz,Alfred Döblin,/books/OL61957876M,Berlin Alexanderplatz,die geschichte vom Franz Biberkopf,ger,,Franklin Bibliothek,1982,,,1.0,1.0,0.915,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL15117157W,Mutter Courage und ihre Kinder. Eine Chronik aus dem Dreißigjährigen Krieg,Bertolt Brecht,/books/OL12726939M,Mutter Courage und ihre Kinder. Eine Chronik aus dem Dreißigjährigen Krieg.,,ger,9783458170884,"Insel, Frankfurt","September 1, 2001",,3204848,0.95,1.0,0.9635,VALID_COVER,337,475,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-042-OL12726939M.jpeg,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL15117161W,"Oldenbourg Interpretationen, Bd.66, Mutter Courage und ihre Kinder",Bertolt Brecht,/books/OL12739740M,"Oldenbourg Interpretationen, Bd.66, Mutter Courage und ihre Kinder",,ger,9783486886658,Oldenbourg Schulbuchverlag,"January 1, 1994",,3214064,0.95,1.0,0.9635,VALID_COVER,313,475,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-042-OL12739740M.jpeg,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL3802444W,"Materialien zu Brechts ""Mutter Courage und ihre Kinder""",Bertolt Brecht,/books/OL13768613M,"Materialien zu Brechts ""Mutter Courage und ihre Kinder"".",,ger,,Suhrkamp,1964,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL19318361W,Bertolt Brecht,Bertolt Brecht,/books/OL15291265M,Bertolt Brecht,Mutter Courage und ihre Kinder.,ger,3804401929,Bange,1977,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL17939214W,Mutter Courage und ihre Kinder,Bertolt Brecht,/books/OL26528960M,Mutter Courage und ihre Kinder,eine Chronik aus dem Dreissigjährigen Krieg,ger,,,1963,,,1.0,1.0,0.895,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL37001885W,Mutter Courage und ihre Kinder,Bertolt Brecht,/books/OL49954984M,Mutter Courage und ihre Kinder,eine Chronik aus dem Dreissigjährigen Krieg,ger,,Burgtheater,1998,,,1.0,1.0,0.915,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL37311742W,Mutter Courage und ihre Kinder,Bertolt Brecht,/books/OL50287565M,Mutter Courage und ihre Kinder,eine Chronik aus dem Dreissigjährigen Krieg,ger,,Aufbau-Verlag,1957,,,1.0,1.0,0.915,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL37318962W,"Mutter Courage und ihre Kinder, Der kaukasische Kreidekreis",Bertolt Brecht,/books/OL50296630M,"Mutter Courage und ihre Kinder, Der kaukasische Kreidekreis",Erläuterungen zu Bertolt Brecht,ger,3804402607,C. Bange Verlag,1981,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL37376214W,Mutter Courage und ihre Kinder,Bertolt Brecht,/books/OL50372710M,Mutter Courage und ihre Kinder,eine Chronik aus dem Dreissigjährigen Krieg,ger,,Suhrkamp Verlag,1963,,,1.0,1.0,0.915,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL37427088W,Mutter Courage und ihre Kinder,Bertolt Brecht,/books/OL50449559M,Mutter Courage und ihre Kinder,eine Chronik aus dem Dreissigjährigen Krieg,ger,,Suhrkamp,1965,,,1.0,1.0,0.915,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL38775123W,Mutter Courage und ihre Kinder,Bertolt Brecht,/books/OL52791406M,Mutter Courage und ihre Kinder,eine Chronik aus dem Dreissigjährigen Krieg,eng | ger,,Suhrkamp,1958,,,1.0,1.0,0.915,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL42516926W,Mutter Courage und ihre Kinder,Bertolt Brecht,/books/OL57705867M,Mutter Courage und ihre Kinder,Eine Chronik aus dem Dreissigjährigen Krieg,ger,,Suhrkamp,1961,,,1.0,1.0,0.915,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL43084355W,Mutter Courage und ihre Kinder,Bertolt Brecht | Bernhard Heisig,/books/OL58686256M,Mutter Courage und ihre Kinder,eine Chronik aus dem Dreissigjährigen Krieg,ger,,Institut für Buchgestaltung,1965,,,1.0,1.0,0.915,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL43681019W,Mutter Courage und ihre Kinder,Bertolt Brecht | Elisabeth Hauptmann,/books/OL60305708M,Mutter Courage und ihre Kinder,Anmerkungen,ger,,Henschelverlag Kunst und Gesellschaft,1958,,,1.0,1.0,0.915,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL44732375W,Mutter Courage und ihre Kinder,Bertolt Brecht,/books/OL61083267M,Mutter Courage und ihre Kinder,eine Chronik aus dem Dreissigjährigen Krieg,ger,,Suhrkamp,1962,,,1.0,1.0,0.915,NOT_PROBED,,,,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL3802255W,Bertolt Brecht. Mutter Courage und ihre Kinder. Zum schnellen Nachlesen.,Bertolt Brecht,/books/OL9018317M,Bertolt Brecht. Mutter Courage und ihre Kinder. Zum schnellen Nachlesen.,,ger,9783129281062,Klett,"October 1, 2002",,996287,0.95,1.0,0.9635,IMAGE_TOO_SMALL,95,134,JPEG,,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL15117155W,"Mutter Courage und ihre Kinder, 2 Cassetten",Bertolt Brecht,/books/OL9042726M,"Mutter Courage und ihre Kinder, 2 Cassetten",,ger,9783464614587,Cornelsen,"January 1, 2001",,2207304,0.95,1.0,0.9635,VALID_COVER,388,500,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-042-OL9042726M.jpeg,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL15117156W,"Mutter Courage und ihre Kinder. Diverse Umschlagfarben, unsortiert.",Bertolt Brecht,/books/OL9506343M,"Mutter Courage und ihre Kinder. Diverse Umschlagfarben, unsortiert.",,ger,9783580633264,"Langenscheidt Fachv., M.","March 1, 1997",,2231722,0.95,1.0,0.9635,VALID_COVER,281,420,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-042-OL9506343M.jpeg,
42,DE,TWENTIETH_CENTURY,1,Bertolt Brecht,Mutter Courage und ihre Kinder,TITLE_AUTHOR,/works/OL15117158W,Mutter Courage und ihre Kinder. Erläuterungen und Materialien.,Bertolt Brecht,/books/OL9674256M,Mutter Courage und ihre Kinder. Erläuterungen und Materialien.,,ger,9783804417298,Bange,"April 1, 2002",,2242891,0.95,1.0,0.9635,VALID_COVER,342,475,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-042-OL9674256M.jpeg,
56,DE,TWENTIETH_CENTURY,1,Stefan Zweig,Ungeduld des Herzens,TITLE_AUTHOR,/works/OL44927909W,Ungeduld des Herzens,Stefan Zweig | Andreas Isenschmid,/books/OL61309865M,Ungeduld des Herzens,Roman,ger,9783717523765,Manesse-Verlag,2015,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
58,DE,TWENTIETH_CENTURY,1,Joseph Roth,Radetzkymarsch,TITLE_AUTHOR,/works/OL36798797W,Radetzkymarsch,Joseph Roth,/books/OL49701264M,Radetzkymarsch,,ger,9781387850006,"Lulu Press, Inc.",2022,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
58,DE,TWENTIETH_CENTURY,1,Joseph Roth,Radetzkymarsch,AUTHOR_ONLY,/works/OL466942W,Radetzkymarsch,Joseph Roth,/books/OL5312884M,The Radetzky march,,eng | ger,0879510153,Overlook Press,1974,,6555394,1.0,1.0,0.9900000000000001,VALID_COVER,327,500,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-058-OL5312884M.jpeg,
58,DE,TWENTIETH_CENTURY,1,Joseph Roth,Radetzkymarsch,TITLE_ONLY,/works/OL40795483W,Radetzkymarsch,Josef Roth,/books/OL55447010M,Radetzkymarsch,,ger,9781499332773,CreateSpace Independent Publishing Platform,2014,,,1.0,0.8571428571428571,0.9014285714285715,NOT_PROBED,,,,,
58,DE,TWENTIETH_CENTURY,1,Joseph Roth,Radetzkymarsch,TITLE_AUTHOR,/works/OL40875340W,Radetzkymarsch (Großdruck),Joseph Roth,/books/OL55548093M,Radetzkymarsch (Großdruck),,ger,9781508479680,CreateSpace Independent Publishing Platform,2015,,,0.95,1.0,0.9135,NOT_PROBED,,,,,
58,DE,TWENTIETH_CENTURY,1,Joseph Roth,Radetzkymarsch,TITLE_ONLY,/works/OL8444412W,Radetzkymarsch,J. Roth,/books/OL9032400M,Radetzkymarsch,,ger,9783423118620,Deutscher Taschenbuch Verlag GmbH & Co.,1994,,,1.0,0.7058823529411765,0.8605882352941178,NOT_PROBED,,,,,
71,DE,CONTEMPORARY,2,Jenny Erpenbeck,"Gehen, ging, gegangen",TITLE_AUTHOR,/works/OL19718462W,"Gehen, ging, gegangen",Jenny Erpenbeck,/books/OL30860416M,"Gehen, ging, gegangen",Roman,ger,9783813503708,Knaus,2015,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
73,DE,CONTEMPORARY,2,W. G. Sebald,Die Ringe des Saturn,TITLE_AUTHOR,/works/OL46611W,Die Ringe des Saturn,W. G. Sebald | Michael Hulse | Carmen Gómez García | Georg Pichter | Georg Pichter,/books/OL9554875M,Die Ringe des Saturn. Eine englische Wallfahrt. Die Andere Bibliothek - Erfolgsausgabe,,ger,9783821847153,Eichborn,"June 1, 2001",,2244619,1.0,1.0,0.9900000000000001,IMAGE_TOO_SMALL,102,180,JPEG,,
92,DE,PHILOSOPHY_ESSAYS,1,Theodor W. Adorno,Minima Moralia,AUTHOR_ONLY,/works/OL542175W,Minima moralia; reflections from damaged life,Theodor W. Adorno,/books/OL21197997M,Mi nima moralia,Reflexionen aus dem beschädigten Leben,ger | eng,3518065114,Suhrkamp,1997,,11395718,0.9655172413793104,1.0,0.9717241379310346,VALID_COVER,294,500,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-092-OL21197997M.jpeg,
92,DE,PHILOSOPHY_ESSAYS,1,Theodor W. Adorno,Minima Moralia,TITLE_AUTHOR,/works/OL15330816W,' Minima Moralia' neu gelesen,Theodor W. Adorno,/books/OL9050348M,' Minima Moralia' neu gelesen.,,ger,9783518122846,Suhrkamp,"March 1, 2003",,1016021,0.95,1.0,0.9635,IMAGE_TOO_SMALL,95,156,JPEG,,
97,DE,HISTORY_SOCIETY,2,Victor Klemperer,LTI,TITLE_AUTHOR,/works/OL43638530W,LTI,Victor Klemperer,/books/OL59486524M,LTI,Notizbuch eines Philologen,ger,3379005795,Reclam,1996,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
98,DE,HISTORY_SOCIETY,2,Joachim Fest,Hitler,TITLE_AUTHOR,/works/OL4849085W,Der Untergang: Hitler und das Ende des Dritten Reiches,Joachim Fest,/books/OL22505853M,Der Untergang: Hitler und das Ende des Dritten Reiches,,ger,3828601723,Verlag Alexander Fest,,,,0.95,1.0,0.8985,NOT_PROBED,,,,,
98,DE,HISTORY_SOCIETY,2,Joachim Fest,Hitler,TITLE_AUTHOR,/works/OL2004994W,Hitler. Die Propyläen- Biographie,Joachim Fest,/books/OL9445890M,Hitler. Die Propyläen- Biographie,,ger,9783549074183,Propyläen,"September 1, 1995",,2230925,0.95,1.0,0.9635,VALID_COVER,300,475,JPEG,data/audit/reconstruction-DE-recovery-covers/DE-recovery-098-OL9445890M.jpeg,
98,DE,HISTORY_SOCIETY,2,Joachim Fest,Hitler,TITLE_AUTHOR,/works/OL2005003W,Hitler. Eine Biographie,Joachim Fest,/books/OL9758188M,Hitler. Eine Biographie.,,ger,9783549071724,"Propyläen, Bln.","August 1, 2002",,2230920,0.95,1.0,0.9635,IMAGE_TOO_SMALL,95,143,JPEG,,
101,DE,HISTORY_SOCIETY,2,Alexander Mitscherlich,Die Unfähigkeit zu trauern,TITLE_AUTHOR,/works/OL277398W,Die Unfähigkeit zu trauern,Alexander Mitscherlich | Margarete Mitscherlich,/books/OL9571090M,Die Unfahigkeit Zu Trauern,,ger,9783492101684,Piper Verlag GmbH,1994,,,1.0,1.0,0.9400000000000001,NOT_PROBED,,,,,
111,DE,SCIENCE_CULTURE,3,Max Planck,Wissenschaftliche Selbstbiographie,TITLE_AUTHOR,/works/OL1271406W,Max Planck,Max Planck,/books/OL1291484M,Max Planck,wissenschaftliche Selbstbiographie,ger,,Deutsche Akademie der Naturforscher Leopoldina,1990,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
111,DE,SCIENCE_CULTURE,3,Max Planck,Wissenschaftliche Selbstbiographie,TITLE_AUTHOR,/works/OL1271426W,Wissenschaftliche Selbstbiographie,Max Planck,/books/OL19067627M,Wissenschaftliche Selbstbiographie,mit einem Bildnis und der von Max von Laue gehaltenen Traueransprache.,ger,,J.A. Barth,1948,,,1.0,1.0,0.915,NOT_PROBED,,,,,
111,DE,SCIENCE_CULTURE,3,Max Planck,Wissenschaftliche Selbstbiographie,TITLE_AUTHOR,/works/OL33670674W,Wissenschaftliche Selbstbiographie mit der von Max von Laue gehaltenen Traueransprache,Max Planck,/books/OL45631609M,Wissenschaftliche Selbstbiographie mit der von Max von Laue gehaltenen Traueransprache,,ger,,J.A. Barth,1955,,,0.95,1.0,0.8885,NOT_PROBED,,,,,
