source_key,language,original_title,original_authors,work_candidates,works_with_editions,edition_records_examined,matching_editions,cover_candidates
/books/OL12914974M,DE,"Kleine Kriege, große Wirkung.",Christopher Daase,2,2,2,1,1
/books/OL12915361M,DE,Gemeinwohl als Wert und Norm. Zur Argumentations- und Kommunikationskultur der Politik.,Heinrich Bußhoff,3,3,3,0,0
/books/OL12916203M,DE,Marx und Marxismus. Eine deutsche Schizophrenie.,Konrad Löw,1,1,1,0,0
/books/OL12922024M,DE,Utta Keppler Mutter Des Astronomen,Katharina Keplerin,1,1,1,0,0
/books/OL12924779M,DE,Geo-Informatik Anwendungen - Erfahrungen - Tendenzen,M Schilcher,1,1,1,0,0
/books/OL12928921M,DE,Das syro-hethitische Grabdenkmal.,Dominik Bonatz,1,1,1,0,0
/books/OL12971039M,DE,Bacchantische Nacht,Beate Schaefer,1,1,1,1,1
/books/OL12971835M,DE,Zeit der Wahrheit. Ein Südafrika- Roman.,Renate Ahrens,1,1,1,1,1
/books/OL12976243M,DE,Sozialwissenschaftliche Handlungstheorien. Eine Einführung.,Christian Etzrodt,1,1,1,1,1
/books/OL12976917M,DE,"Volk, Raum und Sozialstruktur",Jorg Gutberger,2,2,2,0,0
/books/OL12984594M,DE,"Indio Und Konquistador in Der Hispanoamerikanischen, 1978-1999",Katharina Von Schutz | Katharina von Schütz,1,1,1,0,0
/books/OL1348047M,DE,Vilém Flusser,Vilém Flusser,3,3,3,0,0
/books/OL13588283M,DE,Der Sokratesschüler Aristipp und die Kyrenaiker,Klaus Döring,1,1,1,0,0
/books/OL141122M,DE,Werke nach 1945 im Westfälischen Landesmuseum für Kunst und Kulturgeschichte Münster,Westfälisches Landesmuseum für Kunst und Kulturgeschichte Münster.,1,1,1,0,0
/books/OL141124M,DE,Werke der Moderne bis 1945 im Westfälischen Landesmuseum für Kunst und Kulturgeschichte Münster,Westfälisches Landesmuseum für Kunst und Kulturgeschichte Münster.,1,1,1,0,0
/books/OL141129M,DE,Brooklyn drawings,"Sommer, Dirk.",1,1,1,0,0
/books/OL141131M,DE,Georg von der Vring,Jörg Michael Henneberg,1,1,1,0,0
/books/OL141135M,DE,Der Schortenser Altar,Ingeborg Nöldeke,1,1,1,0,0
/books/OL14382349M,DE,Eingeschlossen in Lorient.,Horst Müller,2,2,3,0,0
/books/OL1506848M,DE,"Ende der Geschichte, Ende der Stadt?",Vilém Flusser,1,1,2,0,0
/books/OL15224374M,DE,Textsorten in Naturwissenschaften und Technik,Susanne Göpferich,1,1,1,0,0
/books/OL15290288M,DE,Die frühen Klosterbauten der Reichenau,Alfons Zettler,1,1,1,0,0
/books/OL15300718M,DE,Sankt-Rochus-Fest zu Bingen.,Johann Wolfgang von Goethe,2,2,2,0,0
/books/OL15301613M,DE,Historische Psychologie des Karnevals.,Florens Christian Rang,1,1,1,0,0
/books/OL15411267M,DE,"Thema, Symbol, Gestalt",Matthias Scharer,1,1,1,0,0
/books/OL15505942M,DE,Interpretationshilfen deutsche Kurzgeschichten 1945-1968,Rainer Könecke,2,2,2,0,0
/books/OL15993797M,DE,"Staat, Gesellschaft und Bürger im Denken von Emmanuel Joseph Sieyes",Thomas Hafen,1,1,1,0,0
/books/OL16172293M,DE,Mata Hari,Friedrich Wencker-Wildberg,1,1,1,0,0
/books/OL16328517M,DE,Die Bedeutung Alfred Adlers für die Pädagogik,Jürg Rüedi,1,1,2,0,0
/books/OL16368895M,DE,Site-specific art im Kirchenraum,Frank Hiddemann,1,1,2,0,0
/books/OL16424245M,DE,Kreuzstich,Kurt A. Bernecker,2,2,2,0,0
/books/OL16552535M,DE,"Die Kunst, das Loch, die Frau",Anette Kubitza,1,1,1,0,0
/books/OL16591371M,DE,Grundriss der Religionsdidaktik,Godwin Lämmermann,2,2,2,0,0
/books/OL16643985M,DE,Theologische Klangrede,Rüdiger Bartelmus,3,3,3,0,0
/books/OL16822980M,DE,"Friedrich Wilhelm II. König von Preussen, 1744-1797",Brigitte Meier,1,1,1,0,0
/books/OL16946409M,DE,Die neue Geschäftigkeit,Christoph Türcke,2,2,2,0,0
/books/OL17080742M,DE,Die Trägheit des Bildes,Christian Spies,1,1,1,0,0
/books/OL17238459M,DE,Retrospektive,A. R. Penck,1,1,1,0,0
/books/OL17296415M,DE,Kunstpsychologie,Max J. Kobbert,1,1,1,0,0
/books/OL17299968M,DE,Konfigurationen des Historismus,Jörn Rüsen,1,1,1,0,0
/books/OL17466722M,DE,"Warte nur, balde ruhest Du auch",Eva Klingler,1,1,2,0,0
/books/OL17888678M,DE,Repräsentative Diskurse,Wilhelm Hofmann,1,1,1,0,0
/books/OL17902892M,DE,Philosophie und Pädagogik bei Pestalozzi,Daniel Tröhler,1,1,1,0,0
/books/OL17949096M,DE,Das Wildwest-Romanheft in der Bundesrepublik,Jens-Ulrich Davids,2,2,2,0,0
/books/OL17982978M,DE,Merleau-Ponty und die Kulturwissenschaften,Regula Guiliani,1,1,2,0,0
/books/OL18051115M,DE,Nur Theater?,Sigrun Damas,1,1,1,0,0
/books/OL18070094M,DE,Studien zu den Quellen der frühmittelalterlichen Bussbücher,Ludger Körntgen,1,1,1,0,0
/books/OL18105461M,DE,Zu einer hermeneutischen Soziologie der betrieblichen Mitbestimmung,Rüdiger Klatt,1,1,1,0,0
/books/OL18253338M,DE,Abschied von der Natur,Ben-Alexander Bohnke,1,1,1,0,0
/books/OL18268753M,DE,Zwischen Gespräch und Diskurs,Samuel Jakob,1,1,1,0,0
/books/OL18287863M,DE,"Politikwissenschaft im ""Zeitalter der Diktaturen""",Christoph Görg | Hans J. Lietzmann | Michael Flitner | Volker Heins,0,0,0,0,0
/books/OL18305218M,DE,Phänomenologie der Kunst,Gunther Poltner,1,1,2,0,0
/books/OL18310791M,DE,Werte und Fakten,Martin Flügel,1,1,2,0,0
/books/OL18311415M,DE,Die College mystery novel - a blurred genre,Margret Reimer,1,1,1,0,0
/books/OL18316460M,DE,"Paulinus Nolanus, Carmen 17",Robert Kirstein,1,1,1,0,0
/books/OL18339239M,DE,Kontexte als Modelle der Welt,Uwe Saint-Mont,1,1,1,0,0
/books/OL18398055M,DE,Jan van Eyck,Nina Zenker,2,2,2,0,0
/books/OL18489219M,DE,Indische Elemente im Christentum,Herbert Hofmann,1,1,2,0,0
/books/OL18494735M,DE,Abschrecken und Überleben im Nuklearzeitalter,Thomas Peter,2,2,2,0,0
/books/OL18553715M,DE,Begegnungen--Athen im Spiegel antiker Texte und Bilder,Kurt Roeske,1,1,1,0,0
/books/OL18554570M,DE,Der Raum des Politischen,Markus Holzinger,2,2,2,0,0
/books/OL18587448M,DE,Werte im Widerstreit,Peter Rinderle,1,1,2,0,0
/books/OL18749408M,DE,Weimar im Blick der USA,Carmen Müller,1,1,1,0,0
/books/OL18752488M,DE,"Petrarcas ""Trionfi"" in Malerei, Dichtung und Festkultur",Alexandra Ortner,1,1,1,0,0
/books/OL18758855M,DE,Der Einfluss der klassischen deutschen Universitätsidee auf die Higher Education in Amerika,Hermann Röhrs,1,1,1,0,0
/books/OL18911460M,DE,Florenz--Metropole der Renaissance,Marie-Louise Schmeer-Sturm,1,1,1,0,0
/books/OL18926792M,DE,Emotionale Grundlagen ästhetischen Urteilens,Holger Höge,1,1,1,0,0
/books/OL18964872M,DE,Bubikopf und Gretchenzopf,Susanne Meyer-Büser,1,1,1,0,0
/books/OL18969190M,DE,Wissenschaft als Ideologie,Alexander Pechmann,1,1,1,0,0
/books/OL19009188M,DE,Beton und kunst,Jörg M. Fehlhaber,2,1,1,0,0
/books/OL19036740M,DE,Moderner Nationalismus,Bernhard Kittel,1,1,1,0,0
/books/OL19135812M,DE,Wittgensteins Physikalismus,Timm Lampert,1,1,1,0,0
/books/OL19162470M,DE,"Pädagogik, Wissenschaft, Bildung",Birgitt Feldmann,1,1,1,0,0
/books/OL19168743M,DE,Schlafzimmerbilder,Günther Nenning,1,1,1,0,0
/books/OL19258152M,DE,Wanted-- Gott,Wolfgang Abendschön,1,1,1,0,0
/books/OL1926368M,DE,Für eine Philosophie der Fotografie,Vilém Flusser,2,2,2,0,0
/books/OL19294921M,DE,Opfer und Täter zugleich?,Revital Ludewig-Kedmi,1,1,1,0,0
/books/OL19321704M,DE,Kontingenz und Vernunft: Grundlagen einer Theorie kommunikativen Handelns im Anschluss an Habermas und Merleau-Ponty,Andreas Niederberger,2,2,2,0,0
/books/OL19341649M,DE,Die Bildhauerwerkstatt der Familie Torretto,Annette Stahl,1,1,1,0,0
/books/OL19370787M,DE,Postnationale politische Herrschaft,Jürgen Neyer,1,1,1,0,0
/books/OL19426445M,DE,Fast ein Wahrzeichen Münchens,Ulrich Kirstein,1,1,1,0,0
/books/OL19451677M,DE,Kunstskandale,Heinz Peter Schwerfel,1,1,1,0,0
/books/OL19452612M,DE,"Sp atantike - fr uhes Christentum - Byzanz. Reihe B, Bd. 14: Die illustrierten Homilien des Johannes Chrysostomos in Byzanz",Karin Krause,1,1,1,0,0
/books/OL19492580M,DE,Schweizerische Bodenkreditanstalt,Barbara Bonhage,2,2,2,0,0
/books/OL19497888M,DE,Methodik des Deutschunterrichts.,Robert Ulshöfer,1,1,1,0,0
/books/OL19532570M,DE,Alfred 'Jude' Dreyfus,Hans-Ulrich Lüdemann,1,1,1,0,0
/books/OL19534499M,DE,F alschung und Instrumentalisierung antifaschistischer Biographien: das Beispiel Halle/Saale 1945 - 2005,Frank Hirschinger,1,1,1,0,0
/books/OL19534968M,DE,Stierhunger: Roman,Linda Stift,2,2,2,0,0
/books/OL19552144M,DE,Das Herz von Chopin,Artur Becker,1,1,2,0,0
/books/OL19555687M,DE,Zwillinge und Zwillingsmythen in der Literatur,Barbara Frey,2,2,2,0,0
/books/OL19566475M,DE,Schr oder gegen Merkel: Wahrnehmung und Wirkung des TV-Duells 2005 im Ost-West-Vergleich,Marcus Maurer,1,1,1,0,0
/books/OL19587061M,DE,"Wie im wachen Traume: Zeichnungen, Aquarelle, Olskizzen der deutschen und osterreichischen Romantik; Bestandskatalog der Sammlung des Kupferstichkabinetts der Akademie der Bildenden K unste Wien",Cornelia Reiter,1,1,1,0,0
/books/OL19613030M,DE,Beringers Auftrag,Marie-Jo Morell,1,1,1,0,0
/books/OL19617714M,DE,Wahlverwandte: Rassendiskurs und Nationalismus im sp aten 19. Jahrhundert,Christian Geulen,1,1,1,0,0
/books/OL19625253M,DE,Die haipai-Erz ahlliteratur,Jialing Fu,1,1,1,0,0
/books/OL19640590M,DE,Öffentliche Kunst als Denkmalkritik,Herbert Jochmann,1,1,1,0,0
/books/OL19649606M,DE,Quellen,Josef Moos,1,1,1,0,0
/books/OL19680752M,DE,Herrschaft in der modernen Gesellschaft,Michael Bruch,1,1,2,0,0
/books/OL19685482M,DE,Hannah Arendt,Annette Vowinckel,3,3,5,0,0
/books/OL19727169M,DE,Die Melancholie der Philosophie,Andreas Walker,2,2,2,0,0
/books/OL19786477M,DE,Die Deutsche Frage in Wissenschaft und Unterricht,Horst Müller,1,1,1,0,0
/books/OL19795854M,DE,"Versuche, den Morgen zu beschreiben",Christine Pitzke,2,2,2,0,0
/books/OL19807125M,DE,"Schriften zur diachronen Sprachwissenschaft, Band 18: Textstruktur, Textstrukturvariation, Textstrukturmuster",Andreas Bieberstedt,1,1,1,0,0
/books/OL19813258M,DE,Die letzte List,Andreas Walker,1,1,2,0,0
/books/OL19822782M,DE,Die Zwangsvollstreckung in der DDR,Thomas Thaetner,2,2,3,0,0
/books/OL19837904M,DE,Albrecht Dürers Marienleben,Anna Scherbaum,1,1,1,0,0
/books/OL19862765M,DE,Die Abschaffung des Krieges: ein philosophischer Entwurf,Manfred Köhler | Manfred K ohler,1,1,2,0,0
/books/OL19931845M,DE,Ammen und Pädagogen,Harald Schulze,1,1,1,0,0
/books/OL19990255M,DE,Kann moralisch falsches Handeln richtig sein?: eine Untersuchung zum Vorrang der Moral,Carsten Lenz,1,1,1,0,0
/books/OL20003273M,DE,Deutsche Europapolitik der Regierung Schr oder: 1998 - 2002; von den strategischen H ugeln zur M uhsal der Ebene,Dorothea Lamatsch,1,1,1,0,0
/books/OL20003677M,DE,"Von der Illusion zur Realit at: Beiträge zu einer Philosophie der Aufkl arung, des Realismus und der Lebenskunst",Jochen Schaare,1,1,1,0,0
/books/OL20017501M,DE,Macht und Elite im ländlichen Südamerika,Klaus Westermeier,1,1,1,0,0
/books/OL20023748M,DE,Entzweiungen,Caroline Arni,2,2,2,0,0
/books/OL20090805M,DE,"Berner Reihe philosophischer Studien, Band 30: Methodologie der qualitativen Sozialforschung: eine Kritik",Heiko Holweg,1,1,1,0,0
/books/OL20091018M,DE,"Parteienfinanzierung in Deutschland: Entwicklung der Einnahmestrukturen politischer Parteien oder eine Sittengeschichte uber Parteien, Geld und Macht",Karl-Heinz Adams,1,1,1,0,0
/books/OL20129697M,DE,Zwischen den Bildern: metaphernkritische Essays uber Liberalismus und Revolution,Bernhard H. F. Taureck,1,1,1,0,0
/books/OL20161372M,DE,Weibsbilder al fresco,Werner Wunderlich,1,1,2,0,0
/books/OL20169357M,DE,Apollonius von Tyana,Maria Schneider,2,2,2,0,0
/books/OL20295402M,DE,Diesseits der Fassade,Edith Futscher,2,2,2,0,0
/books/OL20307958M,DE,Wiederkehr in Sils,Hans-Joachim Friedrich,1,1,1,0,0
/books/OL20317943M,DE,Gewalt und Tabu,Christoph Türcke,2,2,2,0,0
/books/OL20335767M,DE,"Was war und was ist: die Mahn- und Gedenkst atte am M unchner Platz in Dresden: der Umgang mit einem Erbe; Erinnerungen, Erfahrungen und Empfehlungen",Gerhard Lehmann,1,1,1,0,0
/books/OL20344131M,DE,Wissenschaft an Hochschulen,Cornelia Koppetsch,1,1,1,0,0
/books/OL20405424M,DE,Utopie oder Alptraum?,Christiane Uhlig,1,1,1,0,0
/books/OL20412920M,DE,"Geschichte der Kunst, Gegenwart der Kritik",Willibald Sauerländer,1,1,1,0,0
/books/OL20514311M,DE,Am Ursprung der Zeit,Gerhard Ruff,1,1,2,0,0
/books/OL20575556M,DE,Wirklich wahr!,Sigrid Schneider,1,1,1,0,0
/books/OL20652897M,DE,Der deutsche Militarismus vom 17. Jahrhundert bis 1917,Peter Bachmann,1,1,1,0,0
/books/OL20677832M,DE,Der Dom zu Minden,Paul Jakobi,1,1,1,0,0
/books/OL20682148M,DE,Politische Vernunft,Peter Rinderle,1,1,1,0,0
/books/OL20768495M,DE,Die Vergangenheit der Kunst,Peter Geimer,2,2,2,0,0
/books/OL20807988M,DE,Japans Kaiserhof in der Edo-Zeit,Eva-Maria Meyer,1,1,1,0,0
/books/OL20830028M,DE,Das Gespr ach mit dem Anderen: Perspektiven einer ethischen Hermeneutik,Nicole Ruchlak,1,1,1,0,0
/books/OL20885345M,DE,"Kunst, Region und Regionalität",Gerd Simons,1,1,1,0,0
/books/OL20893731M,DE,"Engel, engel scharenweise",Walter Müller,1,1,1,0,0
/books/OL20907009M,DE,Christian Philipp Koester (1784-1851),Thomas Rudi,2,2,2,0,0
/books/OL20914594M,DE,Weimar - Cambridge und zurück,Günter Kollert,1,1,1,0,0
/books/OL20957219M,DE,"Caravaggio, Guercino, Mattia Preti: das halbfigurige Historienbild und die Sammler des Seicento",Sandra Gianfreda,2,2,3,0,0
/books/OL20957322M,DE,Fabeltiere und D amonen: die Welt der phantastischen Wesen,Heinz Mode,1,1,1,0,0
/books/OL20958327M,DE,Studien zur politischen Utopie: theoretische Reflexionen und ideengeschichtliche Ann aherungen,Andreas Heyer,1,1,1,0,0
/books/OL20970099M,DE,Empirische Herrschaftstheorie.,Norbert Müller,2,2,2,0,0
/books/OL20979345M,DE,Kierkegaard und Lessing,Andre Kraus,2,2,2,0,0
/books/OL21013614M,DE,Ostdeutschland: Beobachtungen einer Ubergangs- und Teilgesellschaft,Raj Kollmorgen,3,3,3,0,0
/books/OL21034303M,DE,Sammlung Bezirk Oberpfalz,Werner Mayer,1,1,1,0,0
/books/OL21236374M,DE,"Otto Mittmannsgruber, Martin Strauss",Otto Mittmannsgruber,2,2,2,0,0
/books/OL21262847M,DE,Vom Pionier zum Diplom-Pädagogen,Cathleen Grunert,1,1,2,0,0
/books/OL21262897M,DE,Die neue Hässlichkeit,Max Herfert,1,1,1,0,0
/books/OL21264063M,DE,Industrie im geteilten Berlin (1945-1990),Johannes Bähr,1,1,1,0,0
/books/OL21296548M,DE,Eliteverhalten und Unternehmertum im Transformationsprozess,Martin Rahe,1,1,2,0,0
/books/OL21352996M,DE,Littérature féminine?,Alexandra König,1,1,1,0,0
/books/OL21359749M,DE,Jüdische Seidenunternehmer und die soziale Ordnung zur Zeit Friedrichs II.,Brigitte Meier,1,1,1,0,0
/books/OL21391152M,DE,Crucifixae,Jürgen Zänker,1,1,2,0,0
/books/OL21416922M,DE,Singen als schöpferischer Akt,Peter Keller,1,1,1,0,0
/books/OL21590467M,DE,Untiefen,Daniel Tyradellis,2,2,2,0,0
/books/OL21611668M,DE,Die Ganzheit der Geschichte: historische Romane im 19. Jahrhundert,Barbara Potthast-Jutkeit,1,1,1,0,0
/books/OL21611926M,DE,Mediengeschichte vor und nach Gutenberg,Horst Wenzel,1,1,1,0,0
/books/OL21663289M,DE,"Politik, Hermeneutik, Humanität",Jürgen Gebhardt,1,1,1,0,0
/books/OL21669073M,DE,Spielzeug aus dem Erzgebirge,Botho G. Wagner,1,1,1,0,0
/books/OL21727634M,DE,Der Goldhandel der Dresdner Bank im Zweiten Weltkrieg,Johannes Bähr,1,1,1,1,1
/books/OL21727670M,DE,Methode und Inhalt,Peter Joch,2,2,2,0,0
/books/OL21739701M,DE,Berufsbildung in der deutschen Kreditwirtschaft,Günter Ashauer,1,1,1,0,0
/books/OL21813772M,DE,Das Grundeigentum in Mesopotamien.,B. Brentjes,0,0,0,0,0
/books/OL21831175M,DE,Zur Kunst der pragmatischen Orientierung,Klaus Peter Müller,1,1,1,0,0
/books/OL21831205M,DE,Simone de Beauvoir,Barbara Brüning,1,1,1,0,0
/books/OL21837403M,DE,Die deutsche Novelle im 19. Jahrhundert,Josef Kunz,1,1,2,0,0
/books/OL21884097M,DE,Deutsche Reichsbahn in Österreich,Roland Beier,1,1,1,1,1
/books/OL21989639M,DE,"KOMPENDIUM DER GRUNDLAGENSTATISTIK FÜR SOZIOLOGEN, PÄDAGOGEN, PSYCHOLOGEN, VOLKSWIRTE.",Hans-Werner Müller,1,1,1,0,0
/books/OL21992726M,DE,Die Methode der wissenschaftlichen Revolution,Michael Jäger,1,1,1,0,0
/books/OL22027568M,DE,Sizilien,Brigit Carnabuci,2,2,2,0,0
/books/OL22058821M,DE,Versailles als Nationaldenkmal,Thomas W. Gaethgens,1,1,1,0,0
/books/OL22156353M,DE,Weltversionen,Volker Böhnigk,1,1,1,0,0
/books/OL22259122M,DE,Telemann und Paris,Hans-Jürgen Becker,1,1,2,0,0
/books/OL22319308M,DE,Penthesilea,Beat Schneider,2,2,2,0,0
/books/OL22348908M,DE,Angelika Kauffmann,Jutta Rebmann,3,3,3,0,0
/books/OL22386906M,DE,Fremdheit und Integration,Erol Yildiz,1,1,2,0,0
/books/OL22427430M,DE,Skulptur als Feld,Julia Otto,1,1,2,0,0
/books/OL22464503M,DE,"Die nationalsozialistische Kunstzeitschrift 'Das Bild', 'Monatsschrift für das Deutsche Kunstschaffen in Vergangenheit und Gegenwart'",Annette Ludwig,1,1,1,0,0
/books/OL22464744M,DE,"""Your own voice""",Jean-Pierre Reinle,0,0,0,0,0
/books/OL22466900M,DE,Kreativität und Geschlecht,Maike Christadler,1,1,1,0,0
/books/OL22494187M,DE,Das römische Reich,Hans Peter L'Orange | Hans Peter LOrange,1,1,2,0,0
/books/OL22495216M,DE,Unsere Schule war ein KZ,Jörg Wollenberg,1,1,2,0,0
/books/OL22519369M,DE,Geschenkt!,Westfälisches Landesmuseum für Kunst und Kulturgeschichte Münster.,1,1,1,0,0
/books/OL22548645M,DE,Die Reichsarbeitsgemeinschaft für Raumforschung (RAG) und die reichsdeutsche Raumplanung seit ihrer Entstehung bis zum Ende des Zweiten Weltkrieges 1945,Michael Venhoff,1,1,1,0,0
/books/OL22587104M,DE,Unbegreifliche Sünde,Hans-Peter Willi,1,1,3,0,0
/books/OL22587971M,DE,"Schweizerische Wertpapiergeschäfte mit dem ""Dritten Reich""",Hanspeter Lussy | Barbara Bonhage | Christian Horn,0,0,0,0,0
/books/OL22588601M,DE,Pieter Bruegels d.Ä. Landschaft mit pflügendem Bauern und Ikarussturz,Christian Vöhringer,1,1,1,0,0
/books/OL22592536M,DE,"Diskurs, Macht und Geschichte",Michael Maset,2,2,3,1,1
/books/OL22592753M,DE,Jan Gossaert,Ariane Mensger,2,2,3,0,0
/books/OL22592791M,DE,Reden von Gewalt,Kristin Platt,1,1,3,0,0
/books/OL22660315M,DE,Der Wissenschaftsrat,Olaf Bartz,1,1,1,0,0
/books/OL22727605M,DE,Outre Newton,Bertrand Hespel,1,1,2,0,0
/books/OL22733206M,DE,Postmoderne/postkoloniale Konzepte der Autobiographie in der französischen und maghrebinischen Literatur,Claudia Gronemann,1,1,1,0,0
/books/OL22741265M,DE,Schatzhäuser Deutschlands,Wilfried Rogasch,1,1,2,0,0
/books/OL22765985M,DE,Individualität Im Komischen Roman Der Frühen Neuezeit,Ansgar Thiele,1,1,1,0,0
/books/OL22942558M,DE,Keine Angst vor Mister Dobermann,Ingrid Kötter,1,1,1,0,0
/books/OL23010181M,DE,Der Tiger von Mysore,Claudia Urbanovsky,1,1,2,0,0
/books/OL23029980M,DE,Piggeldy und Frederick,Dieter Loewe | Elke Loewe,3,1,2,0,0
/books/OL23054550M,DE,Schattenbrüder,Udo Röbel,1,1,1,0,0
/books/OL23064829M,DE,Die kiste,Lorenz Pauli,2,2,2,0,0
/books/OL23069115M,DE,Wenn Fuchs und Hase sich Gute Nacht sagen,Kathrin Schärer,2,2,2,0,0
/books/OL23069888M,DE,Fuchs und Storch,Karl Rühmann,1,1,1,0,0
/books/OL23072224M,DE,Frau Bund und Hund,Helga Bansch,1,1,1,0,0
/books/OL23081277M,DE,Willi wünscht sich einen Bruder,Bernhard Lins,1,1,1,0,0
/books/OL23169295M,DE,Die berufliche Spezialisierung in Handel und Handwerk,Kai Ruffing,1,1,1,0,0
/books/OL23696403M,DE,Sehen als Praxis,Eva Schürmann,1,1,2,0,0
/books/OL2443268M,DE,Ins Universum der technischen Bilder,Vilém Flusser,3,3,4,0,0
/books/OL2806757M,DE,Freundeskreis des Westfälischen Landesmuseums für Kunst und Kulturgeschichte Münster,Westfälisches Landesmuseum für Kunst und Kulturgeschichte Münster.,1,1,1,0,0
/books/OL29410015M,DE,Die Reputation Einer Zentralbank,Iris Henning,1,1,3,0,0
/books/OL29410261M,DE,Konzeptionelle Grundfragen Eines Kinderleistungsausgleichs Im Rahmen Einer Umlagefinanzierten Zwangsweisen Rentenversicherung,Eckart Bauer,1,1,3,0,0
/books/OL31887433M,DE,Pandora im Kongo,Albert Sánchez Piñol,0,0,0,0,0
/books/OL3278099M,DE,Oscar Niemeyer,Mauro Cavalcanti | Julia Peyton-Jones | Oscar Niemeyer,1,1,16,0,0
/books/OL3463131M,DE,Framework for science education in Germany,Kurt Riquarts,1,1,3,0,0
/books/OL35916801M,DE,Rechtsphilosophie,Dietmar von der Pfordten,1,1,2,0,0
/books/OL37151794M,DE,Europa Auf Dem Weg Nach Rechts?,Susanne Rippl,1,1,2,0,0
/books/OL37271770M,DE,Grundzüge der Politikwissenschaft,Arno Mohr,2,2,3,0,0
/books/OL3830698M,DE,"Fichtes ""System der Freiheit""",Manfred O. Hinz,0,0,0,0,0
/books/OL4011707M,DE,Renaissance und Barock,Westfälisches Landesmuseum für Kunst und Kulturgeschichte Münster.,1,1,1,0,0
/books/OL483550M,DE,"Henry Moore, animals",Henry Moore,1,1,1,0,0
/books/OL50323792M,DE,Schatten über München,Reinhart Hoffmeister,1,1,2,0,0
/books/OL50586347M,DE,Normbegründung und Politische Legitimität,Frank Grunert,1,1,3,0,0
/books/OL50606518M,DE,Ambivalente Gesellschaftlichkeit,Matthias Junge,1,1,2,0,0
/books/OL51029273M,DE,Demokratische Konsolidierung Im Postsozialistischen Europa,Timm Beichelt,1,1,2,0,0
/books/OL537354M,DE,Die Stiftung Bernhard und Ilse Rensch,Westfälisches Landesmuseum für Kunst und Kulturgeschichte Münster.,1,1,1,0,0
/books/OL57547271M,DE,Johann Georg Hamann und David Hume,Thomas Brose,2,2,4,0,0
/books/OL58241152M,DE,Lautlos wandert der Schatten,Roland Breitenbach,1,1,2,0,0
/books/OL9077406M,DE,Ich Bitte Dringend Um ein Happyend,Katja B. Zaich,1,1,1,0,0
/books/OL10070873M,EN,The Ap Professional Fuzzy Logic Cd-Rom Library/Cd-Rom,AP Professional | Academic Press,1,0,0,0,0
/books/OL10070899M,EN,"Genetics and Biology of the Drosophila, Part D (Genetics & Biology of Drosophilia)",M. Ashburner | H. L. Carson,1,0,0,0,0
/books/OL10072151M,EN,Applied Optics and Optical Engineering (Vol 13),Shannon | Robert R. Shannon,1,0,0,0,0
/books/OL10072289M,EN,Database of Palladium Chemistry (CD-ROM Version 1.1),Jean-Luc Malleron | Alain Juin,1,0,0,0,0
/books/OL10072989M,EN,The Biochemistry of Plants: A Comprehensive Treatise,David D. Davies,1,0,0,0,0
